,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,34.0,1.3,0.0,0.0,5,"243,1610612747",0,1.7,0.0,0.0,0.0,1.7,1.1,0.647,0.0,0.0,0.0,10,6,13.1,0.1,1.4,0.1,243,Aaron McKie,-1.2,2.2,1.8,0.4,0,LAL,1610612747,0.8,4,0.4
1,35.0,0.2,0.4,0.1,5,"1425,1610612746",0,1.5,0.0,0.0,0.0,1.4,0.8,0.547,0.6,0.5,0.818,38,23,9.8,0.7,1.5,0.7,1425,Aaron Williams,-0.4,2.0,2.2,0.2,0,LAC,1610612746,0.5,15,0.395
2,22.0,2.1,0.1,0.5,5,"200747,1610612766",0,2.3,3.3,1.1,0.337,12.1,4.6,0.376,2.2,1.5,0.71,78,48,29.8,0.7,2.3,1.9,200747,Adam Morrison,-3.1,11.8,2.9,0.4,0,CHA,1610612766,1.7,30,0.385
3,32.0,0.4,1.0,0.1,5,"1502,1610612744",0,1.6,0.0,0.0,0.0,1.8,1.0,0.565,0.5,0.2,0.44,48,29,9.9,1.1,1.3,0.5,1502,Adonal Foyle,-1.0,2.2,2.6,0.2,0,GSW,1610612744,0.5,19,0.396
4,32.0,1.1,0.1,0.2,5,"1559,1610612741",0,1.3,0.1,0.0,0.0,2.4,1.1,0.473,0.4,0.3,0.789,54,22,10.8,0.7,1.4,0.3,1559,Adrian Griffin,1.4,2.5,2.0,0.6,0,CHI,1610612741,0.7,32,0.593
5,27.0,1.9,0.3,0.8,5,"1733,1610612744",8,4.4,3.8,1.6,0.433,13.9,6.3,0.457,3.1,2.2,0.694,78,36,32.9,1.9,3.4,3.0,1733,Al Harrington,-0.3,16.5,6.4,0.8,0,GSW,1610612744,2.2,42,0.538
6,22.0,1.3,1.5,1.3,5,"2744,1610612738",38,7.5,0.0,0.0,0.0,12.8,6.6,0.514,4.3,2.9,0.681,69,49,33.6,3.4,3.4,3.4,2744,Al Jefferson,-2.4,16.0,11.0,0.7,0,BOS,1610612738,2.0,20,0.29
7,24.0,1.2,0.0,0.3,5,"101187,1610612766",0,1.2,1.2,0.3,0.25,4.8,2.2,0.457,1.4,1.1,0.826,17,10,15.0,0.6,1.9,1.4,101187,Alan Anderson,-1.0,5.8,1.9,0.4,0,CHA,1610612766,1.3,7,0.412
8,34.0,0.3,0.3,0.1,5,"673,1610612755",0,1.6,0.0,0.0,0.0,1.8,1.1,0.642,1.2,0.9,0.702,38,29,11.0,1.3,1.6,1.2,673,Alan Henderson,0.0,3.1,2.8,0.2,0,PHI,1610612755,0.3,9,0.237
9,24.0,0.3,0.6,0.3,5,"200792,1610612763",3,2.2,0.0,0.0,0.0,2.9,1.5,0.538,2.0,1.3,0.661,59,44,12.8,0.8,2.3,1.7,200792,Alexander Johnson,-0.2,4.4,3.1,0.4,0,MEM,1610612763,0.8,15,0.254
10,23.0,0.9,0.1,0.3,5,"200810,1610612738",0,1.1,2.5,1.0,0.414,5.5,2.1,0.386,1.2,0.9,0.764,47,38,15.1,0.4,1.8,1.0,200810,Allan Ray,-0.3,6.2,1.5,0.4,0,BOS,1610612738,0.9,9,0.191
11,32.0,7.2,0.2,1.0,5,"947,1610612743",17,2.6,3.0,1.0,0.315,20.2,8.9,0.442,9.4,7.5,0.795,65,34,42.5,0.4,1.5,7.5,947,Allen Iverson,-0.1,26.3,3.0,1.9,0,DEN,1610612743,4.1,31,0.477
12,37.0,0.2,2.3,0.5,5,"297,1610612748",1,2.9,0.0,0.0,0.0,5.5,3.1,0.56,4.0,2.4,0.601,77,34,20.4,1.6,2.8,3.3,297,Alonzo Mourning,-1.0,8.6,4.5,0.2,0,MIA,1610612748,1.7,43,0.558
13,32.0,1.5,0.0,0.0,5,"1541,1610612746",0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2,0,4.8,0.5,0.0,1.0,1541,Alvin Williams,-4.0,1.0,0.5,1.0,0,LAC,1610612746,1.5,2,1.0
14,24.0,1.0,1.3,1.0,5,"2405,1610612756",46,6.9,0.0,0.0,0.0,12.9,7.4,0.575,7.1,5.6,0.781,82,21,32.8,2.7,3.6,5.5,2405,Amar'e Stoudemire,5.5,20.4,9.6,1.0,0,PHX,1610612756,2.8,61,0.744
