,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,25.0,5,"201985,1610612754",44,17,12.9,0.212,0.731,0.441,0.494,0.506,0.384,0.244,0.453,0.058,0.163,0.198,0.14,0.788,0.269,0.559,201985,A.J. Price,IND,1610612754,27,0.614
1,27.0,5,"201189,1610612761",49,32,16.6,0.663,0.0,0.663,1.0,0.0,0.869,0.063,0.0,0.037,0.131,0.12,0.806,0.337,0.0,0.337,201189,Aaron Gray,TOR,1610612761,17,0.347
2,32.0,5,"1733,1610612743",64,28,27.5,0.586,0.98,0.701,0.608,0.392,0.536,0.097,0.333,0.152,0.131,0.178,0.44,0.414,0.02,0.299,1733,Al Harrington,DEN,1610612743,36,0.563
3,26.0,5,"201143,1610612737",11,4,31.6,0.579,0.0,0.579,0.99,0.01,0.838,0.206,0.0,0.051,0.162,0.096,0.632,0.421,0.0,0.421,201143,Al Horford,ATL,1610612737,7,0.636
4,27.0,5,"2744,1610612762",61,29,34.0,0.522,1.0,0.523,0.996,0.004,0.88,0.294,0.003,0.015,0.117,0.135,0.586,0.478,0.0,0.477,2744,Al Jefferson,UTA,1610612762,32,0.525
5,21.0,5,"202329,1610612740",66,45,22.4,0.591,1.0,0.627,0.871,0.129,0.687,0.15,0.098,0.158,0.216,0.228,0.536,0.409,0.0,0.373,202329,Al-Farouq Aminu,NOH,1610612740,21,0.318
6,29.0,5,"101187,1610612761",17,10,27.1,0.452,0.875,0.636,0.57,0.43,0.38,0.172,0.442,0.086,0.178,0.123,0.209,0.548,0.125,0.364,101187,Alan Anderson,TOR,1610612761,7,0.412
7,20.0,5,"202692,1610612762",59,26,15.9,0.514,0.867,0.549,0.874,0.126,0.649,0.165,0.106,0.325,0.245,0.238,0.485,0.486,0.133,0.451,202692,Alec Burks,UTA,1610612762,33,0.559
8,25.0,5,"202087,1610612739",63,43,29.0,0.47,0.955,0.564,0.751,0.249,0.55,0.114,0.198,0.176,0.251,0.232,0.436,0.53,0.045,0.436,202087,Alonzo Gee,CLE,1610612739,20,0.317
9,29.0,5,"2405,1610612752",47,25,32.8,0.611,0.8,0.614,0.968,0.032,0.756,0.202,0.018,0.069,0.226,0.124,0.554,0.389,0.2,0.386,2405,Amar'e Stoudemire,NYK,1610612752,22,0.468
