,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
11,31.0,5,"947,1610612755",72,37,43.1,0.199,0.667,0.24,0.878,0.122,0.625,0.259,0.091,0.143,0.284,0.177,0.366,0.801,0.333,0.76,947,Allen Iverson,PHI,1610612755,35,0.486
12,36.0,5,"297,1610612748",65,22,20.0,0.622,0.0,0.622,0.997,0.003,0.739,0.043,0.0,0.043,0.261,0.098,0.695,0.378,0.0,0.378,297,Alonzo Mourning,MIA,1610612748,43,0.662
13,31.0,5,"1541,1610612761",1,1,9.8,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1541,Alvin Williams,TOR,1610612761,0,0.0
14,23.0,5,"2405,1610612756",3,1,16.8,0.333,0.0,0.333,0.963,0.037,0.692,0.154,0.0,0.077,0.308,0.269,0.538,0.667,0.0,0.667,2405,Amar'e Stoudemire,PHX,1610612756,2,0.667
15,19.0,5,"101161,1610612765",3,2,12.9,0.6,1.0,0.714,0.7,0.3,0.5,0.0,0.3,0.2,0.2,0.1,0.5,0.4,0.0,0.286,101161,Amir Johnson,DET,1610612765,1,0.333
16,23.0,5,"2760,1610612739",48,19,15.8,0.658,0.0,0.658,0.993,0.007,0.721,0.1,0.0,0.059,0.279,0.196,0.621,0.342,0.0,0.342,2760,Anderson Varejao,CLE,1610612739,29,0.604
17,19.0,5,"101154,1610612764",29,13,6.1,0.435,0.667,0.462,0.806,0.194,0.708,0.338,0.138,0.123,0.154,0.215,0.369,0.565,0.333,0.538,101154,Andray Blatche,WAS,1610612764,16,0.552
18,24.0,5,"2857,1610612761",19,15,14.9,0.222,0.5,0.237,0.865,0.135,0.828,0.391,0.069,0.046,0.103,0.092,0.437,0.778,0.5,0.763,2857,Andre Barrett,TOR,1610612761,4,0.211
19,22.0,5,"2738,1610612755",82,44,37.6,0.622,0.929,0.672,0.77,0.23,0.572,0.085,0.167,0.219,0.261,0.226,0.487,0.378,0.071,0.328,2738,Andre Iguodala,PHI,1610612755,38,0.463
20,30.0,5,"1889,1610612743",82,38,35.8,0.316,0.6,0.319,0.969,0.031,0.709,0.27,0.013,0.218,0.278,0.174,0.439,0.684,0.4,0.681,1889,Andre Miller,DEN,1610612743,44,0.537
21,25.0,5,"101261,1610612762",23,15,9.1,0.625,1.0,0.667,0.784,0.216,0.696,0.406,0.13,0.188,0.174,0.203,0.29,0.375,0.0,0.333,101261,Andre Owens,UTA,1610612762,8,0.348
22,25.0,5,"1905,1610612762",69,31,37.7,0.533,0.889,0.571,0.84,0.16,0.569,0.114,0.102,0.115,0.328,0.163,0.455,0.467,0.111,0.429,1905,Andrei Kirilenko,UTA,1610612762,38,0.551
23,26.0,5,"2804,1610612741",82,41,27.3,0.61,1.0,0.705,0.714,0.286,0.546,0.186,0.262,0.118,0.192,0.184,0.359,0.39,0.0,0.295,2804,Andres Nocioni,CHI,1610612741,41,0.5
24,21.0,5,"101106,1610612749",82,42,28.6,0.598,0.0,0.598,0.995,0.005,0.841,0.073,0.0,0.104,0.159,0.135,0.768,0.402,0.0,0.402,101106,Andrew Bogut,MIL,1610612749,40,0.488
25,18.0,5,"101115,1610612747",46,17,7.4,0.576,0.0,0.576,1.0,0.0,0.892,0.054,0.0,0.0,0.108,0.176,0.838,0.424,0.0,0.424,101115,Andrew Bynum,LAL,1610612747,29,0.63
26,20.0,5,"2740,1610612744",68,38,14.7,0.729,0.0,0.729,1.0,0.0,0.915,0.008,0.0,0.023,0.085,0.132,0.907,0.271,0.0,0.271,2740,Andris Biedrins,GSW,1610612744,30,0.441
27,34.0,5,"358,1610612752",4,3,17.9,0.5,0.0,0.5,0.929,0.071,0.8,0.4,0.0,0.0,0.2,0.2,0.4,0.5,0.0,0.5,358,Anfernee Hardaway,NYK,1610612752,1,0.25
28,30.0,5,"1712,1610612764",82,40,40.1,0.641,0.959,0.712,0.75,0.25,0.609,0.238,0.262,0.148,0.129,0.185,0.372,0.359,0.041,0.288,1712,Antawn Jamison,WAS,1610612764,42,0.512
29,31.0,5,"1853,1610612750",45,26,13.1,0.49,0.5,0.491,0.891,0.109,0.653,0.293,0.08,0.167,0.267,0.2,0.36,0.51,0.5,0.509,1853,Anthony Carter,MIN,1610612750,19,0.422
30,34.0,5,"924,1610612746",3,0,7.3,0.0,0.0,0.0,0.714,0.286,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,924,Anthony Goldwire,LAC,1610612746,3,1.0
31,27.0,5,"101219,1610612737",12,7,9.0,0.357,0.8,0.474,0.605,0.395,0.538,0.0,0.288,0.077,0.173,0.192,0.538,0.643,0.2,0.526,101219,Anthony Grundy,ATL,1610612737,5,0.417
32,31.0,5,"1533,1610612754",75,40,26.4,0.384,0.706,0.446,0.743,0.257,0.625,0.272,0.221,0.139,0.153,0.146,0.353,0.616,0.294,0.554,1533,Anthony Johnson,IND,1610612754,35,0.467
33,23.0,5,"101194,1610612763",16,5,5.5,0.556,1.0,0.714,0.677,0.323,0.514,0.4,0.429,0.0,0.057,0.086,0.114,0.444,0.0,0.286,101194,Anthony Roberson,MEM,1610612763,11,0.688
34,29.0,5,"952,1610612748",82,30,26.8,0.343,0.964,0.56,0.573,0.427,0.508,0.024,0.411,0.125,0.081,0.168,0.484,0.657,0.036,0.44,952,Antoine Walker,MIA,1610612748,52,0.634
35,22.0,5,"101120,1610612751",39,15,9.5,0.786,1.0,0.793,0.815,0.185,0.8,0.114,0.043,0.214,0.157,0.343,0.686,0.214,0.0,0.207,101120,Antoine Wright,NJN,1610612751,24,0.615
36,26.0,5,"2766,1610612763",57,23,10.0,0.22,0.0,0.216,0.958,0.042,0.885,0.46,0.027,0.204,0.088,0.248,0.425,0.78,1.0,0.784,2766,Antonio Burks,MEM,1610612763,34,0.596
37,31.0,5,"1498,1610612764",80,38,28.5,0.275,0.696,0.317,0.816,0.184,0.54,0.154,0.09,0.206,0.37,0.209,0.386,0.725,0.304,0.683,1498,Antonio Daniels,WAS,1610612764,42,0.525
38,37.0,5,"213,1610612761",44,28,21.4,0.72,0.0,0.72,0.995,0.005,0.759,0.222,0.0,0.037,0.241,0.102,0.537,0.28,0.0,0.28,213,Antonio Davis,TOR,1610612761,16,0.364
39,31.0,5,"686,1610612765",82,18,21.1,0.8,0.0,0.8,0.996,0.004,0.893,0.536,0.0,0.067,0.107,0.114,0.357,0.2,0.0,0.2,686,Antonio McDyess,DET,1610612765,64,0.78
40,26.0,5,"101178,1610612740",19,14,7.1,0.273,0.667,0.357,0.707,0.293,0.5,0.182,0.205,0.045,0.295,0.295,0.318,0.727,0.333,0.643,101178,Arvydas Macijauskas,NOK,1610612740,5,0.263
41,31.0,5,"1506,1610612754",50,23,23.0,0.692,0.981,0.811,0.509,0.491,0.382,0.137,0.397,0.1,0.221,0.189,0.245,0.308,0.019,0.189,1506,Austin Croshere,IND,1610612754,27,0.54
42,29.0,5,"2852,1610612764",25,9,4.7,0.846,1.0,0.875,0.829,0.171,0.605,0.186,0.209,0.209,0.186,0.093,0.419,0.154,0.0,0.125,2852,Awvee Storey,WAS,1610612764,16,0.64
43,27.0,5,"1884,1610612744",54,31,36.5,0.133,0.451,0.23,0.624,0.376,0.482,0.137,0.316,0.153,0.202,0.156,0.345,0.867,0.549,0.77,1884,Baron Davis,GSW,1610612744,23,0.426
44,23.0,5,"2732,1610612741",80,40,31.0,0.375,0.693,0.484,0.668,0.332,0.474,0.283,0.369,0.108,0.157,0.158,0.191,0.625,0.307,0.516,2732,Ben Gordon,CHI,1610612741,40,0.5
45,31.0,5,"1112,1610612765",82,18,35.2,0.646,0.0,0.646,0.991,0.009,0.794,0.047,0.0,0.06,0.206,0.146,0.747,0.354,0.0,0.354,1112,Ben Wallace,DET,1610612765,64,0.78
46,23.0,5,"2757,1610612759",54,12,10.9,0.537,0.917,0.623,0.7,0.3,0.596,0.182,0.262,0.12,0.142,0.193,0.415,0.463,0.083,0.377,2757,Beno Udrih,SAS,1610612759,42,0.778
47,25.0,5,"2774,1610612766",66,50,19.7,0.49,1.0,0.497,0.942,0.058,0.735,0.156,0.014,0.13,0.251,0.192,0.578,0.51,0.0,0.503,2774,Bernard Robinson,CHA,1610612766,16,0.242
48,30.0,5,"2873,1610612764",17,9,7.7,0.667,1.0,0.923,0.25,0.75,0.158,0.105,0.789,0.053,0.053,0.289,0.053,0.333,0.0,0.077,2873,Billy Thomas,WAS,1610612764,8,0.471
49,35.0,5,"448,1610612753",32,17,11.1,0.6,0.0,0.6,1.0,0.0,0.933,0.08,0.0,0.053,0.067,0.24,0.853,0.4,0.0,0.4,448,Bo Outlaw,ORL,1610612753,15,0.469
50,33.0,5,"1517,1610612763",71,28,25.0,0.21,0.853,0.5,0.556,0.444,0.389,0.139,0.479,0.132,0.132,0.15,0.25,0.79,0.147,0.5,1517,Bobby Jackson,MEM,1610612763,43,0.606
51,26.0,5,"2250,1610612749",75,39,33.8,0.659,0.971,0.749,0.691,0.309,0.521,0.309,0.314,0.098,0.165,0.172,0.212,0.341,0.029,0.251,2250,Bobby Simmons,MIL,1610612749,36,0.48
52,28.0,5,"101238,1610612746",23,9,6.6,0.727,0.0,0.727,0.981,0.019,0.88,0.32,0.0,0.04,0.12,0.08,0.56,0.273,0.0,0.273,101238,Boniface N'Dong,LAC,1610612746,14,0.609
53,29.0,5,"1719,1610612758",52,24,32.4,0.573,1.0,0.588,0.927,0.073,0.775,0.175,0.042,0.143,0.182,0.17,0.6,0.427,0.0,0.412,1719,Bonzi Wells,SAC,1610612758,28,0.538
54,24.0,5,"2564,1610612756",81,28,35.5,0.499,1.0,0.508,0.965,0.035,0.817,0.243,0.022,0.08,0.161,0.155,0.574,0.501,0.0,0.492,2564,Boris Diaw,PHX,1610612756,53,0.654
55,25.0,5,"2411,1610612751",36,16,13.9,0.514,0.947,0.667,0.545,0.455,0.446,0.153,0.363,0.102,0.191,0.166,0.293,0.486,0.053,0.333,2411,Bostjan Nachbar,NJN,1610612751,20,0.556
56,21.0,5,"101152,1610612750",7,6,19.3,0.6,1.0,0.714,0.667,0.333,0.484,0.29,0.29,0.097,0.226,0.21,0.194,0.4,0.0,0.286,101152,Bracey Wright,MIN,1610612750,1,0.143
57,30.0,5,"1802,1610612758",79,37,37.0,0.715,0.941,0.733,0.9,0.1,0.677,0.35,0.086,0.043,0.237,0.159,0.327,0.285,0.059,0.267,1802,Brad Miller,SAC,1610612758,42,0.532
58,21.0,5,"101138,1610612740",29,15,9.3,0.607,0.0,0.607,1.0,0.0,0.824,0.088,0.0,0.059,0.176,0.191,0.735,0.393,0.0,0.393,101138,Brandon Bass,NOK,1610612740,14,0.483
59,26.0,5,"2217,1610612764",79,38,23.8,0.505,0.0,0.505,1.0,0.0,0.772,0.017,0.0,0.063,0.228,0.139,0.755,0.495,0.0,0.495,2217,Brendan Haywood,WAS,1610612764,41,0.519
60,34.0,5,"699,1610612759",74,18,17.0,0.605,0.95,0.782,0.414,0.586,0.353,0.111,0.557,0.165,0.09,0.153,0.241,0.395,0.05,0.218,699,Brent Barry,SAS,1610612759,56,0.757
61,30.0,5,"1510,1610612766",69,50,34.1,0.318,0.333,0.318,0.983,0.017,0.7,0.411,0.01,0.141,0.289,0.172,0.289,0.682,0.667,0.682,1510,Brevin Knight,CHA,1610612766,19,0.275
62,29.0,5,"2073,1610612763",36,18,11.2,0.788,1.0,0.848,0.739,0.261,0.532,0.258,0.315,0.016,0.153,0.185,0.274,0.212,0.0,0.152,2073,Brian Cardinal,MEM,1610612763,18,0.5
63,25.0,5,"2567,1610612747",81,36,19.0,0.764,1.0,0.797,0.836,0.164,0.701,0.393,0.168,0.05,0.131,0.146,0.308,0.236,0.0,0.203,2567,Brian Cook,LAL,1610612747,45,0.556
64,34.0,5,"258,1610612756",21,11,11.8,0.889,0.0,0.889,1.0,0.0,0.885,0.59,0.0,0.0,0.115,0.18,0.295,0.111,0.0,0.111,258,Brian Grant,PHX,1610612756,10,0.476
65,28.0,5,"2243,1610612738",71,42,13.2,0.674,0.968,0.797,0.549,0.451,0.42,0.176,0.454,0.02,0.127,0.19,0.244,0.326,0.032,0.203,2243,Brian Scalabrine,BOS,1610612738,29,0.408
66,30.0,5,"1730,1610612757",65,44,14.5,0.5,0.0,0.5,1.0,0.0,0.859,0.094,0.0,0.042,0.141,0.099,0.764,0.5,0.0,0.5,1730,Brian Skinner,POR,1610612757,21,0.323
67,35.0,5,"1477,1610612759",82,19,33.6,0.734,0.99,0.849,0.543,0.457,0.414,0.226,0.504,0.107,0.082,0.139,0.187,0.266,0.01,0.151,1477,Bruce Bowen,SAS,1610612759,63,0.768
68,35.0,5,"935,1610612743",1,1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935,Bryon Russell,DEN,1610612743,0,0.0
69,19.0,5,"101139,1610612762",23,16,8.8,0.652,1.0,0.714,0.737,0.263,0.582,0.329,0.19,0.114,0.228,0.101,0.253,0.348,0.0,0.286,101139,CJ Miles,UTA,1610612762,7,0.304
70,34.0,5,"384,1610612744",42,23,10.7,0.619,0.0,0.619,0.926,0.074,0.913,0.717,0.0,0.109,0.087,0.196,0.196,0.381,0.0,0.381,384,Calbert Cheaney,GSW,1610612744,19,0.452
71,30.0,5,"1916,1610612764",33,19,7.6,0.684,1.0,0.7,0.957,0.043,0.826,0.304,0.065,0.043,0.109,0.043,0.522,0.316,0.0,0.3,1916,Calvin Booth,WAS,1610612764,14,0.424
72,26.0,5,"2306,1610612753",77,23,15.5,0.273,0.429,0.28,0.947,0.053,0.717,0.401,0.047,0.165,0.236,0.185,0.316,0.727,0.571,0.72,2306,Carlos Arroyo,ORL,1610612753,54,0.701
73,24.0,5,"2430,1610612762",33,16,31.1,0.694,0.0,0.694,1.0,0.0,0.816,0.231,0.0,0.067,0.184,0.188,0.585,0.306,0.0,0.306,2430,Carlos Boozer,UTA,1610612762,17,0.515
74,23.0,5,"2568,1610612765",68,17,10.7,0.648,1.0,0.725,0.735,0.265,0.575,0.227,0.243,0.251,0.182,0.166,0.348,0.352,0.0,0.275,2568,Carlos Delfino,DET,1610612765,51,0.75
75,22.0,5,"2546,1610612743",80,36,36.8,0.613,0.919,0.628,0.903,0.097,0.678,0.249,0.052,0.193,0.27,0.188,0.429,0.387,0.081,0.372,2546,Carmelo Anthony,DEN,1610612743,44,0.55
76,26.0,5,"2406,1610612764",75,35,36.1,0.488,0.61,0.498,0.89,0.11,0.687,0.31,0.093,0.188,0.219,0.188,0.378,0.512,0.39,0.502,2406,Caron Butler,WAS,1610612764,40,0.533
77,23.0,5,"101112,1610612752",65,46,24.2,0.623,1.0,0.626,0.986,0.014,0.753,0.354,0.011,0.036,0.236,0.168,0.399,0.377,0.0,0.374,101112,Channing Frye,NYK,1610612752,19,0.292
78,23.0,5,"101236,1610612745",40,21,13.4,0.593,0.0,0.593,0.99,0.01,0.803,0.014,0.0,0.082,0.197,0.218,0.789,0.407,0.0,0.407,101236,Charles Hayes,HOU,1610612745,19,0.475
79,30.0,5,"1520,1610612743",22,17,9.5,0.933,1.0,0.967,0.472,0.528,0.375,0.2,0.563,0.063,0.063,0.163,0.175,0.067,0.0,0.033,1520,Charles Smith,DEN,1610612743,5,0.227
80,27.0,5,"2294,1610612749",59,28,21.7,0.495,0.915,0.661,0.59,0.41,0.441,0.17,0.431,0.196,0.128,0.235,0.271,0.505,0.085,0.339,2294,Charlie Bell,MIL,1610612749,31,0.525
81,21.0,5,"101111,1610612761",81,55,29.1,0.556,0.986,0.625,0.772,0.228,0.693,0.16,0.199,0.109,0.107,0.162,0.534,0.444,0.014,0.375,101111,Charlie Villanueva,TOR,1610612761,26,0.321
82,29.0,5,"1497,1610612765",81,17,36.1,0.268,0.484,0.362,0.58,0.42,0.32,0.169,0.369,0.132,0.311,0.191,0.151,0.732,0.516,0.638,1497,Chauncey Billups,DET,1610612765,64,0.79
83,27.0,5,"2365,1610612740",32,20,17.8,0.536,0.0,0.536,1.0,0.0,0.696,0.062,0.0,0.068,0.304,0.155,0.634,0.464,0.0,0.464,2365,Chris Andersen,NOK,1610612740,12,0.375
84,22.0,5,"2547,1610612761",70,44,39.3,0.488,0.0,0.488,0.988,0.012,0.698,0.331,0.0,0.052,0.302,0.157,0.368,0.512,0.0,0.512,2547,Chris Bosh,TOR,1610612761,26,0.371
85,23.0,5,"2768,1610612741",74,38,29.1,0.261,0.83,0.526,0.483,0.517,0.355,0.099,0.464,0.116,0.181,0.167,0.257,0.739,0.17,0.474,2768,Chris Duhon,CHI,1610612741,36,0.486
86,24.0,5,"2549,1610612746",78,33,32.8,0.539,0.0,0.539,0.997,0.003,0.792,0.064,0.0,0.027,0.208,0.121,0.727,0.461,0.0,0.461,2549,Chris Kaman,LAC,1610612746,45,0.577
87,26.0,5,"2036,1610612747",59,27,26.1,0.609,0.0,0.609,1.0,0.0,0.762,0.113,0.0,0.026,0.238,0.118,0.649,0.391,0.0,0.391,2036,Chris Mihm,LAL,1610612747,32,0.542
88,21.0,5,"101108,1610612740",78,43,36.0,0.132,0.78,0.211,0.813,0.187,0.568,0.184,0.119,0.194,0.313,0.196,0.383,0.868,0.22,0.789,101108,Chris Paul,NOK,1610612740,35,0.449
89,21.0,5,"101147,1610612744",17,8,8.5,0.609,0.0,0.609,1.0,0.0,0.979,0.128,0.0,0.128,0.021,0.128,0.851,0.391,0.0,0.391,101147,Chris Taft,GSW,1610612744,9,0.529
90,33.0,5,"185,1610612755",75,42,38.6,0.622,0.81,0.629,0.946,0.054,0.785,0.337,0.042,0.07,0.173,0.151,0.448,0.378,0.19,0.371,185,Chris Webber,PHI,1610612755,33,0.44
91,23.0,5,"2404,1610612760",77,32,19.9,0.767,0.0,0.767,0.996,0.004,0.821,0.118,0.0,0.142,0.179,0.12,0.703,0.233,0.0,0.233,2404,Chris Wilcox,SEA,1610612760,45,0.584
92,31.0,5,"1088,1610612763",71,34,24.1,0.217,0.742,0.442,0.522,0.478,0.381,0.177,0.429,0.186,0.19,0.176,0.204,0.783,0.258,0.558,1088,Chucky Atkins,MEM,1610612763,37,0.521
93,39.0,5,"361,1610612751",80,31,23.3,0.855,0.983,0.89,0.659,0.341,0.578,0.338,0.327,0.06,0.095,0.178,0.24,0.145,0.017,0.11,361,Clifford Robinson,NJN,1610612751,49,0.613
94,26.0,5,"1894,1610612746",32,11,29.5,0.664,1.0,0.713,0.811,0.189,0.502,0.242,0.126,0.16,0.372,0.153,0.26,0.336,0.0,0.287,1894,Corey Maggette,LAC,1610612746,21,0.656
95,32.0,5,"722,1610612758",37,18,9.8,0.537,1.0,0.558,0.981,0.019,0.651,0.111,0.048,0.079,0.302,0.151,0.54,0.463,0.0,0.442,722,Corliss Williamson,SAC,1610612758,19,0.514
96,30.0,5,"1749,1610612746",79,34,37.7,0.488,0.952,0.578,0.757,0.243,0.591,0.284,0.213,0.121,0.196,0.114,0.308,0.512,0.048,0.422,1749,Cuttino Mobley,LAC,1610612746,45,0.57
97,25.0,5,"2788,1610612742",43,10,5.5,0.688,0.0,0.688,0.983,0.017,0.865,0.243,0.0,0.149,0.135,0.149,0.622,0.313,0.0,0.313,2788,DJ Mbenga,DAL,1610612742,33,0.767
98,25.0,5,"2563,1610612763",71,28,13.6,0.453,1.0,0.468,0.92,0.08,0.754,0.278,0.032,0.174,0.214,0.185,0.477,0.547,0.0,0.532,2563,Dahntay Jones,MEM,1610612763,43,0.606
99,37.0,5,"905,1610612765",28,8,6.3,0.556,0.0,0.556,0.958,0.042,0.692,0.154,0.0,0.154,0.308,0.077,0.538,0.444,0.0,0.444,905,Dale Davis,DET,1610612765,20,0.714
100,26.0,5,"2863,1610612760",82,47,18.6,0.531,1.0,0.565,0.871,0.129,0.668,0.19,0.078,0.209,0.254,0.216,0.478,0.469,0.0,0.435,2863,Damien Wilkins,SEA,1610612760,35,0.427
101,29.0,5,"1800,1610612739",82,32,25.5,0.48,0.907,0.795,0.244,0.756,0.181,0.098,0.761,0.183,0.058,0.158,0.083,0.52,0.093,0.205,1800,Damon Jones,CLE,1610612739,50,0.61
102,32.0,5,"757,1610612763",27,10,31.9,0.192,0.833,0.395,0.638,0.362,0.492,0.221,0.341,0.123,0.167,0.208,0.271,0.808,0.167,0.605,757,Damon Stoudamire,MEM,1610612763,17,0.63
103,27.0,5,"2424,1610612738",19,12,12.2,0.286,0.6,0.471,0.565,0.435,0.226,0.129,0.484,0.161,0.29,0.065,0.097,0.714,0.4,0.529,2424,Dan Dickau,BOS,1610612738,7,0.368
104,28.0,5,"2429,1610612749",74,36,12.0,0.813,0.0,0.813,0.997,0.003,0.893,0.052,0.0,0.159,0.107,0.188,0.841,0.187,0.0,0.187,2429,Dan Gadzuric,MIL,1610612749,38,0.514
105,23.0,5,"101137,1610612746",66,27,14.7,0.56,0.818,0.619,0.694,0.306,0.595,0.294,0.262,0.183,0.143,0.167,0.302,0.44,0.182,0.381,101137,Daniel Ewing,LAC,1610612746,39,0.591
106,30.0,5,"1504,1610612760",23,14,12.0,0.444,0.0,0.444,1.0,0.0,0.621,0.0,0.0,0.023,0.379,0.149,0.621,0.556,0.0,0.556,1504,Danny Fortson,SEA,1610612760,9,0.391
107,23.0,5,"101122,1610612754",78,39,22.6,0.686,0.967,0.724,0.805,0.195,0.651,0.286,0.153,0.102,0.196,0.165,0.365,0.314,0.033,0.276,101122,Danny Granger,IND,1610612754,39,0.5
108,24.0,5,"2032,1610612757",40,31,32.1,0.532,1.0,0.536,0.98,0.02,0.834,0.311,0.011,0.174,0.156,0.17,0.522,0.468,0.0,0.464,2032,Darius Miles,POR,1610612757,9,0.225
109,28.0,5,"2443,1610612741",62,35,21.4,0.803,1.0,0.805,0.99,0.01,0.824,0.391,0.011,0.056,0.165,0.19,0.433,0.197,0.0,0.195,2443,Darius Songaila,CHI,1610612741,27,0.435
110,21.0,5,"2545,1610612753",55,15,13.9,0.681,0.0,0.681,0.991,0.009,0.895,0.361,0.0,0.015,0.105,0.165,0.534,0.319,0.0,0.319,2545,Darko Milicic,ORL,1610612753,40,0.727
111,38.0,5,"353,1610612742",62,20,10.0,0.375,0.818,0.488,0.625,0.375,0.492,0.2,0.254,0.215,0.254,0.254,0.292,0.625,0.182,0.512,353,Darrell Armstrong,DAL,1610612742,42,0.677
112,35.0,5,"239,1610612761",40,26,8.5,0.056,0.875,0.441,0.588,0.412,0.353,0.157,0.471,0.029,0.176,0.147,0.196,0.944,0.125,0.559,239,Darrick Martin,TOR,1610612761,14,0.35
113,23.0,5,"2758,1610612754",67,33,15.4,0.703,0.0,0.703,1.0,0.0,0.769,0.088,0.0,0.026,0.231,0.132,0.681,0.297,0.0,0.297,2758,David Harrison,IND,1610612754,34,0.507
114,23.0,5,"101135,1610612752",67,46,16.8,0.664,0.0,0.664,1.0,0.0,0.794,0.157,0.0,0.212,0.206,0.171,0.638,0.336,0.0,0.336,101135,David Lee,NYK,1610612752,21,0.313
115,35.0,5,"133,1610612745",71,40,33.4,0.559,0.929,0.721,0.517,0.483,0.362,0.191,0.423,0.168,0.215,0.179,0.171,0.441,0.071,0.279,133,David Wesley,HOU,1610612745,31,0.437
116,25.0,5,"2561,1610612740",74,39,34.1,0.641,0.333,0.64,0.989,0.011,0.835,0.395,0.007,0.094,0.158,0.15,0.441,0.359,0.667,0.36,2561,David West,NOK,1610612740,35,0.473
117,24.0,5,"2205,1610612742",81,21,18.6,0.662,1.0,0.667,0.987,0.013,0.779,0.074,0.016,0.037,0.205,0.063,0.705,0.338,0.0,0.333,2205,DeSagana Diop,DAL,1610612742,60,0.741
118,25.0,5,"2052,1610612753",82,46,32.3,0.655,1.0,0.657,0.981,0.019,0.793,0.376,0.007,0.197,0.2,0.181,0.418,0.345,0.0,0.343,2052,DeShawn Stevenson,ORL,1610612753,36,0.439
119,22.0,5,"2753,1610612738",71,43,34.0,0.39,0.905,0.52,0.681,0.319,0.596,0.239,0.301,0.19,0.103,0.142,0.356,0.61,0.095,0.48,2753,Delonte West,BOS,1610612738,28,0.394
120,24.0,5,"101184,1610612755",2,2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101184,Deng Gai,PHI,1610612755,0,0.0
