,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,31.0,5,"243,1610612755",75,45,28.2,0.547,0.973,0.668,0.702,0.298,0.552,0.25,0.327,0.189,0.122,0.194,0.302,0.453,0.027,0.332,243,Aaron McKie,PHI,1610612755,30,0.4
1,32.0,5,"1425,1610612751",72,33,18.6,0.778,1.0,0.779,0.991,0.009,0.76,0.133,0.007,0.04,0.233,0.162,0.627,0.222,0.0,0.221,1425,Aaron Williams,NJN,1610612751,39,0.542
2,29.0,5,"1502,1610612744",44,23,13.1,0.644,0.0,0.644,1.0,0.0,0.861,0.073,0.0,0.044,0.139,0.197,0.788,0.356,0.0,0.356,1502,Adonal Foyle,GSW,1610612744,21,0.477
3,29.0,5,"1559,1610612745",19,6,6.4,0.75,0.0,0.6,0.889,0.111,0.727,0.182,0.273,0.182,0.0,0.364,0.545,0.25,1.0,0.4,1559,Adrian Griffin,HOU,1610612745,13,0.684
4,24.0,5,"1733,1610612754",79,21,30.9,0.585,0.905,0.601,0.915,0.085,0.763,0.355,0.06,0.103,0.177,0.167,0.408,0.415,0.095,0.399,1733,Al Harrington,IND,1610612754,58,0.734
5,31.0,5,"673,1610612737",6,4,11.3,0.6,0.0,0.6,1.0,0.0,0.833,0.333,0.0,0.0,0.167,0.083,0.5,0.4,0.0,0.4,673,Alan Henderson,ATL,1610612737,2,0.333
6,24.0,5,"2682,1610612759",2,0,6.3,1.0,0.0,1.0,1.0,0.0,0.667,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,2682,Alex Garcia,SAS,1610612759,2,1.0
7,33.0,5,"275,1610612752",50,26,35.9,0.522,0.954,0.632,0.741,0.259,0.548,0.472,0.282,0.049,0.17,0.142,0.076,0.478,0.046,0.368,275,Allan Houston,NYK,1610612752,24,0.48
8,29.0,5,"947,1610612755",48,29,42.6,0.339,0.649,0.379,0.823,0.177,0.597,0.259,0.135,0.227,0.268,0.216,0.338,0.661,0.351,0.621,947,Allen Iverson,PHI,1610612755,19,0.396
9,34.0,5,"297,1610612751",12,7,18.0,0.667,0.0,0.667,1.0,0.0,0.688,0.146,0.0,0.073,0.313,0.229,0.542,0.333,0.0,0.333,297,Alonzo Mourning,NJN,1610612751,5,0.417
10,23.0,5,"2228,1610612745",9,5,4.5,0.833,0.0,0.833,1.0,0.0,0.8,0.267,0.0,0.0,0.2,0.0,0.533,0.167,0.0,0.167,2228,Alton Ford,HOU,1610612745,4,0.444
11,29.0,5,"1541,1610612761",56,31,31.0,0.56,0.885,0.602,0.821,0.179,0.709,0.478,0.158,0.097,0.134,0.172,0.231,0.44,0.115,0.398,1541,Alvin Williams,TOR,1610612761,25,0.446
12,30.0,5,"1043,1610612755",59,34,10.7,0.574,0.0,0.574,0.991,0.009,0.832,0.177,0.0,0.053,0.168,0.124,0.655,0.426,0.0,0.426,1043,Amal McCaskill,PHI,1610612755,25,0.424
13,21.0,5,"2405,1610612756",55,33,36.8,0.459,1.0,0.46,0.994,0.006,0.724,0.12,0.003,0.081,0.274,0.17,0.604,0.541,0.0,0.54,2405,Amar'e Stoudemire,PHX,1610612756,22,0.4
14,28.0,5,"1889,1610612743",82,39,34.7,0.356,0.5,0.36,0.931,0.069,0.689,0.181,0.03,0.229,0.282,0.189,0.507,0.644,0.5,0.64,1889,Andre Miller,DEN,1610612743,43,0.524
15,23.0,5,"1905,1610612762",78,36,37.3,0.529,0.956,0.6,0.784,0.216,0.536,0.067,0.159,0.174,0.305,0.189,0.469,0.471,0.044,0.4,1905,Andrei Kirilenko,UTA,1610612762,42,0.538
16,31.0,5,"692,1610612753",71,54,17.0,0.548,0.0,0.548,1.0,0.0,0.809,0.061,0.0,0.078,0.191,0.178,0.748,0.452,0.0,0.452,692,Andrew DeClercq,ORL,1610612753,17,0.239
17,32.0,5,"358,1610612752",76,43,27.6,0.602,0.9,0.634,0.884,0.116,0.712,0.409,0.129,0.05,0.159,0.157,0.303,0.398,0.1,0.366,358,Anfernee Hardaway,NYK,1610612752,33,0.434
18,27.0,5,"1738,1610612760",57,32,10.1,0.627,1.0,0.654,0.882,0.118,0.75,0.25,0.09,0.16,0.16,0.205,0.5,0.373,0.0,0.346,1738,Ansu Sesay,SEA,1610612760,25,0.439
19,28.0,5,"1712,1610612742",82,30,29.0,0.744,1.0,0.752,0.956,0.044,0.779,0.142,0.04,0.156,0.182,0.137,0.637,0.256,0.0,0.248,1712,Antawn Jamison,DAL,1610612742,52,0.634
20,29.0,5,"1853,1610612759",5,2,17.4,0.545,0.0,0.545,0.919,0.081,1.0,0.545,0.0,0.091,0.0,0.182,0.455,0.455,0.0,0.455,1853,Anthony Carter,SAS,1610612759,3,0.6
21,32.0,5,"924,1610612751",11,3,7.6,0.4,0.5,0.429,0.636,0.364,0.588,0.471,0.353,0.0,0.059,0.176,0.118,0.6,0.5,0.571,924,Anthony Goldwire,NJN,1610612751,8,0.727
22,29.0,5,"1533,1610612754",73,20,22.0,0.556,0.854,0.629,0.703,0.297,0.56,0.378,0.273,0.089,0.167,0.231,0.182,0.444,0.146,0.371,1533,Anthony Johnson,IND,1610612754,53,0.726
23,34.0,5,"324,1610612758",75,25,18.4,0.716,0.926,0.808,0.595,0.405,0.408,0.274,0.473,0.132,0.118,0.151,0.135,0.284,0.074,0.192,324,Anthony Peeler,SAC,1610612758,50,0.667
24,27.0,5,"952,1610612742",82,30,34.6,0.449,0.927,0.53,0.73,0.27,0.697,0.045,0.214,0.169,0.089,0.149,0.652,0.551,0.073,0.47,952,Antoine Walker,DAL,1610612742,52,0.634
25,29.0,5,"1498,1610612760",71,42,21.3,0.359,0.762,0.449,0.709,0.291,0.508,0.137,0.221,0.196,0.271,0.221,0.371,0.641,0.238,0.551,1498,Antonio Daniels,SEA,1610612760,29,0.408
26,35.0,5,"213,1610612741",80,53,32.2,0.669,0.0,0.669,1.0,0.0,0.751,0.314,0.0,0.059,0.249,0.116,0.438,0.331,0.0,0.331,213,Antonio Davis,CHI,1610612741,27,0.338
27,29.0,5,"686,1610612756",42,24,22.1,0.714,0.0,0.714,1.0,0.0,0.869,0.4,0.0,0.079,0.131,0.155,0.469,0.286,0.0,0.286,686,Antonio McDyess,PHX,1610612756,18,0.429
28,29.0,5,"1506,1610612754",77,20,13.6,0.619,0.929,0.765,0.531,0.469,0.326,0.088,0.434,0.106,0.24,0.127,0.238,0.381,0.071,0.235,1506,Austin Croshere,IND,1610612754,57,0.74
29,39.0,5,"422,1610612744",46,24,13.8,0.113,0.0,0.113,0.985,0.015,0.755,0.113,0.0,0.099,0.245,0.151,0.642,0.888,0.0,0.888,422,Avery Johnson,GSW,1610612744,22,0.478
30,25.0,5,"1884,1610612740",67,31,40.1,0.286,0.529,0.368,0.585,0.415,0.479,0.159,0.366,0.187,0.155,0.223,0.32,0.714,0.471,0.632,1884,Baron Davis,NOH,1610612740,36,0.537
31,30.0,5,"1052,1610612762",17,8,10.1,0.6,0.0,0.6,1.0,0.0,0.735,0.029,0.0,0.118,0.265,0.191,0.706,0.4,0.0,0.4,1052,Ben Handlogten,UTA,1610612762,9,0.529
32,29.0,5,"1112,1610612765",81,27,37.8,0.618,1.0,0.619,0.989,0.011,0.812,0.109,0.004,0.075,0.184,0.147,0.704,0.382,0.0,0.381,1112,Ben Wallace,DET,1610612765,54,0.667
33,36.0,5,"902,1610612748",22,16,7.6,0.75,0.0,0.75,1.0,0.0,0.857,0.357,0.0,0.143,0.143,0.321,0.5,0.25,0.0,0.25,902,Bimbo Coles,MIA,1610612748,6,0.273
34,33.0,5,"448,1610612763",82,32,19.7,0.711,0.0,0.711,0.987,0.013,0.839,0.021,0.0,0.237,0.161,0.182,0.818,0.289,0.0,0.289,448,Bo Outlaw,MEM,1610612763,50,0.61
35,31.0,5,"682,1610612737",80,38,20.7,0.436,0.857,0.48,0.837,0.163,0.607,0.148,0.106,0.227,0.287,0.205,0.46,0.564,0.143,0.52,682,Bob Sura,ATL,1610612737,42,0.525
36,31.0,5,"1517,1610612758",50,15,23.8,0.489,0.679,0.548,0.63,0.37,0.528,0.209,0.353,0.196,0.119,0.19,0.319,0.511,0.321,0.452,1517,Bobby Jackson,SAC,1610612758,35,0.7
37,24.0,5,"2250,1610612746",56,36,24.5,0.628,1.0,0.633,0.968,0.032,0.664,0.284,0.014,0.096,0.323,0.197,0.38,0.372,0.0,0.367,2250,Bobby Simmons,LAC,1610612746,20,0.357
38,27.0,5,"1719,1610612763",72,27,26.0,0.669,0.864,0.68,0.919,0.081,0.77,0.28,0.074,0.159,0.156,0.208,0.49,0.331,0.136,0.32,1719,Bonzi Wells,MEM,1610612763,45,0.625
39,22.0,5,"2564,1610612737",76,48,25.2,0.552,1.0,0.571,0.917,0.083,0.784,0.251,0.053,0.12,0.164,0.213,0.532,0.448,0.0,0.429,2564,Boris Diaw,ATL,1610612737,28,0.368
40,23.0,5,"2411,1610612745",45,20,11.3,0.542,0.957,0.745,0.523,0.477,0.348,0.058,0.5,0.203,0.152,0.116,0.29,0.458,0.043,0.255,2411,Bostjan Nachbar,HOU,1610612745,25,0.556
41,28.0,5,"1802,1610612758",72,23,36.5,0.726,1.0,0.735,0.948,0.052,0.712,0.272,0.036,0.092,0.252,0.197,0.44,0.274,0.0,0.265,1802,Brad Miller,SAC,1610612758,49,0.681
42,24.0,5,"2220,1610612751",56,25,7.6,0.761,0.684,0.738,0.703,0.297,0.609,0.424,0.377,0.113,0.013,0.073,0.185,0.239,0.316,0.262,2220,Brandon Armstrong,NJN,1610612751,31,0.554
43,23.0,5,"2599,1610612738",36,22,11.2,0.434,0.0,0.434,0.974,0.026,0.848,0.032,0.0,0.04,0.152,0.2,0.816,0.566,0.0,0.566,2599,Brandon Hunter,BOS,1610612738,14,0.389
44,24.0,5,"2217,1610612764",77,53,19.4,0.5,0.0,0.5,0.997,0.003,0.745,0.06,0.0,0.043,0.255,0.147,0.685,0.5,0.0,0.5,2217,Brendan Haywood,WAS,1610612764,24,0.312
45,32.0,5,"699,1610612760",59,29,30.6,0.446,0.868,0.67,0.41,0.59,0.318,0.079,0.539,0.165,0.143,0.157,0.239,0.554,0.132,0.33,699,Brent Barry,SEA,1610612760,30,0.508
46,28.0,5,"1510,1610612749",56,38,18.5,0.476,0.0,0.467,0.967,0.033,0.789,0.49,0.023,0.061,0.188,0.195,0.299,0.524,1.0,0.533,1510,Brevin Knight,MIL,1610612749,18,0.321
47,27.0,5,"2073,1610612744",76,44,21.5,0.727,0.964,0.786,0.734,0.266,0.45,0.194,0.225,0.033,0.325,0.154,0.256,0.273,0.036,0.214,2073,Brian Cardinal,GSW,1610612744,32,0.421
48,23.0,5,"2567,1610612747",35,12,12.5,0.821,0.0,0.821,0.965,0.035,0.865,0.503,0.0,0.09,0.135,0.155,0.361,0.179,0.0,0.179,2567,Brian Cook,LAL,1610612747,23,0.657
49,32.0,5,"258,1610612748",76,36,30.3,0.775,0.0,0.775,0.998,0.002,0.87,0.497,0.0,0.029,0.13,0.167,0.373,0.225,0.0,0.225,258,Brian Grant,MIA,1610612748,40,0.526
50,26.0,5,"2243,1610612751",69,26,13.3,0.803,1.0,0.826,0.812,0.188,0.633,0.325,0.125,0.071,0.242,0.175,0.308,0.197,0.0,0.174,2243,Brian Scalabrine,NJN,1610612751,43,0.623
51,28.0,5,"1730,1610612749",56,27,28.2,0.624,0.0,0.624,1.0,0.0,0.866,0.166,0.0,0.08,0.134,0.144,0.699,0.376,0.0,0.376,1730,Brian Skinner,MIL,1610612749,29,0.518
52,24.0,5,"2639,1610612753",20,16,14.6,0.375,1.0,0.412,0.797,0.203,0.762,0.143,0.071,0.119,0.167,0.333,0.619,0.625,0.0,0.588,2639,Britton Johnsen,ORL,1610612753,4,0.2
53,33.0,5,"1477,1610612759",82,25,32.0,0.619,1.0,0.758,0.578,0.422,0.474,0.184,0.409,0.106,0.117,0.159,0.29,0.381,0.0,0.242,1477,Bruce Bowen,SAS,1610612759,57,0.695
54,24.0,5,"1743,1610612752",5,4,6.1,0.75,0.0,0.75,1.0,0.0,0.727,0.364,0.0,0.0,0.273,0.182,0.364,0.25,0.0,0.25,1743,Bruno Sundov,NYK,1610612752,1,0.2
55,29.0,5,"1724,1610612740",15,6,5.1,1.0,1.0,1.0,0.611,0.389,0.5,0.167,0.25,0.417,0.25,0.417,0.333,0.0,0.0,0.0,1724,Bryce Drew,NOH,1610612740,9,0.6
56,33.0,5,"935,1610612747",72,26,13.0,0.782,0.977,0.867,0.541,0.459,0.381,0.249,0.446,0.076,0.173,0.142,0.131,0.218,0.023,0.133,935,Bryon Russell,LAL,1610612747,46,0.639
57,32.0,5,"384,1610612744",79,42,26.1,0.716,0.0,0.716,0.983,0.017,0.922,0.454,0.0,0.075,0.078,0.176,0.468,0.284,0.0,0.284,384,Calbert Cheaney,GSW,1610612744,37,0.468
58,28.0,5,"1916,1610612760",71,40,16.9,0.748,0.0,0.748,0.993,0.007,0.783,0.255,0.0,0.064,0.217,0.119,0.528,0.252,0.0,0.252,1916,Calvin Booth,SEA,1610612760,31,0.437
59,24.0,5,"2306,1610612762",71,36,28.2,0.352,0.737,0.395,0.848,0.152,0.671,0.404,0.127,0.099,0.202,0.192,0.268,0.648,0.263,0.605,2306,Carlos Arroyo,UTA,1610612762,35,0.493
60,22.0,5,"2430,1610612739",75,41,34.6,0.696,1.0,0.696,0.993,0.007,0.809,0.232,0.003,0.127,0.188,0.14,0.577,0.304,0.0,0.304,2430,Carlos Boozer,CLE,1610612739,34,0.453
61,20.0,5,"2546,1610612743",82,39,36.5,0.528,0.768,0.554,0.854,0.146,0.643,0.199,0.12,0.225,0.237,0.191,0.444,0.472,0.232,0.446,2546,Carmelo Anthony,DEN,1610612743,43,0.524
62,24.0,5,"2406,1610612748",68,29,29.8,0.674,0.7,0.675,0.933,0.067,0.738,0.337,0.048,0.21,0.213,0.209,0.401,0.326,0.3,0.325,2406,Caron Butler,MIA,1610612748,39,0.574
63,23.0,5,"2418,1610612756",78,53,23.5,0.52,0.96,0.74,0.5,0.5,0.322,0.094,0.483,0.131,0.195,0.178,0.227,0.48,0.04,0.26,2418,Casey Jacobsen,PHX,1610612756,25,0.321
64,24.0,5,"2456,1610612752",7,5,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2456,Cezary Trybanski,NYK,1610612752,2,0.286
65,40.0,5,"891,1610612745",7,5,3.4,1.0,0.0,1.0,1.0,0.0,0.444,0.222,0.0,0.0,0.556,0.111,0.222,0.0,0.0,0.0,891,Charles Oakley,HOU,1610612745,2,0.286
66,33.0,5,"369,1610612759",71,33,17.6,0.25,0.81,0.544,0.472,0.528,0.358,0.108,0.594,0.101,0.047,0.111,0.25,0.75,0.19,0.456,369,Charlie Ward,SAS,1610612759,38,0.535
67,27.0,5,"1497,1610612765",78,27,35.5,0.344,0.685,0.457,0.664,0.336,0.398,0.185,0.296,0.165,0.307,0.176,0.212,0.656,0.315,0.543,1497,Chauncey Billups,DET,1610612765,51,0.654
68,31.0,5,"685,1610612744",12,5,4.9,0.75,0.0,0.75,1.0,0.0,0.667,0.333,0.0,0.0,0.333,0.083,0.333,0.25,0.0,0.25,685,Cherokee Parks,GSW,1610612744,7,0.583
69,25.0,5,"2365,1610612743",71,32,14.5,0.678,0.0,0.678,0.995,0.005,0.741,0.181,0.0,0.214,0.259,0.185,0.56,0.322,0.0,0.322,2365,Chris Andersen,DEN,1610612743,39,0.549
70,20.0,5,"2547,1610612761",75,46,33.5,0.609,1.0,0.615,0.98,0.02,0.748,0.297,0.017,0.084,0.235,0.153,0.451,0.391,0.0,0.385,2547,Chris Bosh,TOR,1610612761,29,0.387
71,29.0,5,"1544,1610612737",56,38,21.6,0.683,0.977,0.744,0.76,0.24,0.587,0.232,0.232,0.105,0.181,0.151,0.355,0.317,0.023,0.256,1544,Chris Crawford,ATL,1610612737,18,0.321
72,24.0,5,"2423,1610612741",21,16,9.4,0.6,1.0,0.852,0.417,0.583,0.238,0.071,0.607,0.155,0.155,0.155,0.167,0.4,0.0,0.148,2423,Chris Jefferies,CHI,1610612741,5,0.238
73,22.0,5,"2549,1610612746",82,54,22.6,0.595,0.0,0.595,0.995,0.005,0.802,0.08,0.0,0.046,0.198,0.14,0.721,0.405,0.0,0.405,2549,Chris Kaman,LAC,1610612746,28,0.341
74,24.0,5,"2036,1610612738",76,49,17.5,0.645,0.0,0.645,1.0,0.0,0.772,0.091,0.0,0.062,0.228,0.193,0.68,0.355,0.0,0.355,2036,Chris Mihm,BOS,1610612738,27,0.355
75,31.0,5,"185,1610612758",23,12,36.2,0.647,0.0,0.644,0.988,0.012,0.805,0.34,0.007,0.081,0.188,0.123,0.465,0.353,1.0,0.356,185,Chris Webber,SAC,1610612758,11,0.478
76,32.0,5,"43,1610612764",16,13,11.5,0.667,0.625,0.647,0.6,0.4,0.383,0.255,0.511,0.0,0.106,0.149,0.128,0.333,0.375,0.353,43,Chris Whitney,WAS,1610612764,3,0.188
77,21.0,5,"2404,1610612746",65,40,20.6,0.617,0.0,0.617,0.998,0.002,0.812,0.082,0.0,0.061,0.188,0.127,0.73,0.383,0.0,0.383,2404,Chris Wilcox,LAC,1610612746,25,0.385
78,34.0,5,"363,1610612764",48,37,20.5,0.779,0.667,0.773,0.918,0.082,0.796,0.437,0.063,0.109,0.141,0.12,0.359,0.221,0.333,0.227,363,Christian Laettner,WAS,1610612764,11,0.229
79,29.0,5,"1088,1610612738",64,27,24.0,0.315,0.753,0.5,0.502,0.498,0.413,0.223,0.452,0.243,0.136,0.253,0.19,0.685,0.247,0.5,1088,Chucky Atkins,BOS,1610612738,37,0.578
80,33.0,5,"221,1610612745",52,28,16.8,0.663,0.0,0.663,0.995,0.005,0.797,0.284,0.0,0.031,0.203,0.142,0.513,0.337,0.0,0.337,221,Clar. Weatherspoon,HOU,1610612745,24,0.462
81,37.0,5,"361,1610612744",82,45,34.7,0.563,0.991,0.694,0.668,0.332,0.525,0.238,0.347,0.049,0.127,0.149,0.287,0.437,0.009,0.306,361,Clifford Robinson,GSW,1610612744,37,0.451
82,24.0,5,"1894,1610612746",73,48,36.0,0.578,0.934,0.638,0.772,0.228,0.5,0.143,0.151,0.158,0.349,0.172,0.357,0.422,0.066,0.362,1894,Corey Maggette,LAC,1610612746,25,0.342
83,35.0,5,"916,1610612761",62,44,16.8,0.783,0.0,0.783,0.988,0.012,0.939,0.612,0.0,0.045,0.061,0.167,0.327,0.217,0.0,0.217,916,Corie Blount,TOR,1610612761,18,0.29
84,30.0,5,"722,1610612765",79,27,19.9,0.711,0.0,0.711,1.0,0.0,0.809,0.157,0.0,0.105,0.191,0.178,0.652,0.289,0.0,0.289,722,Corliss Williamson,DET,1610612765,52,0.658
85,23.0,5,"2414,1610612762",16,8,16.1,0.682,0.0,0.682,0.982,0.018,0.759,0.276,0.0,0.0,0.241,0.172,0.483,0.318,0.0,0.318,2414,Curtis Borchardt,UTA,1610612762,8,0.5
86,28.0,5,"1749,1610612745",80,36,40.4,0.348,0.829,0.52,0.611,0.389,0.47,0.184,0.39,0.121,0.14,0.188,0.286,0.652,0.171,0.48,1749,Cuttino Mobley,HOU,1610612745,44,0.55
87,23.0,5,"2563,1610612763",20,7,7.7,0.643,1.0,0.667,0.925,0.075,0.778,0.111,0.083,0.278,0.139,0.306,0.667,0.357,0.0,0.333,2563,Dahntay Jones,MEM,1610612763,13,0.65
88,21.0,5,"2402,1610612739",44,21,16.1,0.383,0.935,0.536,0.719,0.281,0.564,0.146,0.324,0.105,0.111,0.181,0.418,0.617,0.065,0.464,2402,Dajuan Wagner,CLE,1610612739,23,0.523
89,35.0,5,"905,1610612757",76,40,22.2,0.602,0.0,0.602,1.0,0.0,0.804,0.248,0.0,0.039,0.196,0.121,0.556,0.398,0.0,0.398,905,Dale Davis,POR,1610612757,36,0.474
90,27.0,5,"1800,1610612749",82,41,24.5,0.348,0.776,0.548,0.479,0.521,0.391,0.241,0.513,0.115,0.096,0.124,0.15,0.652,0.224,0.452,1800,Damon Jones,MIL,1610612749,41,0.5
91,30.0,5,"757,1610612757",82,41,38.1,0.341,0.801,0.517,0.581,0.419,0.459,0.247,0.426,0.133,0.116,0.147,0.211,0.659,0.199,0.483,757,Damon Stoudamire,POR,1610612757,41,0.5
92,25.0,5,"2245,1610612751",3,1,5.4,1.0,0.0,1.0,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,0.0,0.0,2245,Damone Brown,NJN,1610612751,2,0.667
93,25.0,5,"2424,1610612757",43,27,6.8,0.296,0.8,0.432,0.694,0.306,0.568,0.189,0.316,0.284,0.116,0.232,0.379,0.704,0.2,0.568,2424,Dan Dickau,POR,1610612757,16,0.372
94,26.0,5,"2429,1610612749",75,39,16.7,0.716,0.0,0.716,0.997,0.003,0.863,0.09,0.0,0.156,0.137,0.184,0.774,0.284,0.0,0.284,2429,Dan Gadzuric,MIL,1610612749,36,0.48
95,26.0,5,"2061,1610612749",6,2,5.8,0.25,1.0,0.4,0.857,0.143,0.615,0.308,0.231,0.0,0.154,0.154,0.308,0.75,0.0,0.6,2061,Dan Langhi,MIL,1610612749,4,0.667
96,37.0,5,"344,1610612738",1,0,10.9,0.5,0.0,0.5,1.0,0.0,0.667,0.667,0.0,0.333,0.333,0.0,0.0,0.5,0.0,0.5,344,Dana Barros,BOS,1610612738,1,1.0
97,28.0,5,"2091,1610612749",54,26,13.1,0.744,0.0,0.744,1.0,0.0,0.719,0.083,0.0,0.037,0.281,0.129,0.636,0.256,0.0,0.256,2091,Daniel Santiago,MIL,1610612749,28,0.519
98,28.0,5,"1504,1610612742",56,22,11.1,0.451,0.0,0.451,1.0,0.0,0.654,0.037,0.0,0.083,0.346,0.161,0.618,0.549,0.0,0.549,1504,Danny Fortson,DAL,1610612742,34,0.607
