,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,37.0,0.5,0.1,0.4,5,"920,1610612748",3,2.5,0.1,0.0,0.0,4.0,1.8,0.444,1.4,1.0,0.712,82,32,17.2,1.3,1.5,0.0,920,A.C. Green,1.3,4.5,3.8,0.4,0,MIA,1610612748,0.5,50,0.61
1,23.0,1.9,0.2,0.1,5,"2062,1610612741",0,0.8,2.1,0.8,0.391,5.8,2.4,0.406,0.5,0.5,0.833,33,27,19.0,0.3,1.1,0.0,2062,A.J. Guyton,-4.4,6.0,1.1,0.3,0,CHI,1610612741,0.7,6,0.182
2,28.0,5.0,0.1,0.7,5,"243,1610612755",8,3.7,2.2,0.7,0.312,9.4,4.4,0.473,2.6,2.0,0.768,76,25,31.5,0.4,2.3,0.0,243,Aaron McKie,4.5,11.6,4.1,1.4,2,PHI,1610612755,2.7,51,0.671
3,29.0,1.1,1.4,0.9,5,"1425,1610612751",12,4.6,0.0,0.0,0.0,7.9,3.6,0.457,3.8,3.0,0.787,82,56,28.5,2.6,3.9,0.0,1425,Aaron Williams,-4.6,10.2,7.2,0.7,0,NJN,1610612751,1.6,26,0.317
4,31.0,0.5,0.3,0.3,5,"228,1610612744",0,1.8,0.0,0.0,0.333,2.4,1.0,0.403,0.9,0.6,0.619,67,53,12.6,1.3,1.5,0.0,228,Adam Keefe,-2.6,2.5,3.1,0.4,0,GSW,1610612744,0.6,14,0.209
5,26.0,0.8,2.7,0.6,5,"1502,1610612744",7,4.3,0.0,0.0,0.0,6.5,2.7,0.416,1.2,0.5,0.441,58,50,25.2,2.7,2.3,0.0,1502,Adonal Foyle,-5.5,5.9,7.0,0.5,0,GSW,1610612744,1.4,8,0.138
6,26.0,0.6,0.1,0.2,5,"1559,1610612738",0,1.4,0.6,0.2,0.346,2.2,0.8,0.34,0.5,0.4,0.75,44,28,8.5,0.6,1.0,0.0,1559,Adrian Griffin,-1.0,2.1,2.0,0.4,0,BOS,1610612738,0.4,16,0.364
7,21.0,1.7,0.2,0.6,5,"1733,1610612754",8,3.4,0.1,0.0,0.143,7.0,3.1,0.444,2.0,1.3,0.656,78,39,24.3,1.5,2.9,0.0,1733,Al Harrington,-0.3,7.5,4.9,0.8,0,IND,1610612754,1.9,39,0.5
8,28.0,0.7,0.4,1.1,5,"673,1610612737",11,3.1,0.0,0.0,0.0,9.2,4.1,0.444,3.7,2.4,0.638,73,53,24.8,2.5,2.2,0.0,673,Alan Henderson,-3.6,10.5,5.6,0.7,0,ATL,1610612737,1.7,20,0.274
9,30.0,2.2,0.1,0.8,5,"275,1610612752",0,3.4,3.2,1.2,0.381,15.5,6.9,0.449,3.9,3.6,0.909,78,33,36.6,0.3,2.4,0.0,275,Allan Houston,1.5,18.7,3.6,0.7,0,NYK,1610612752,2.1,45,0.577
