,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
0,23.0,0.198,19.2,1.8,5,"201985,1610612754",100.6,0.098,0.494,354,6.3,145,2.6,0.41,56,33,15.5,1.4,102.0,0.015,100.52,0.103,201985,A.J. Price,0.056,IND,1610612754,10.7,0.53,0.225,23,0.411
1,25.0,0.253,20.4,1.87,5,"201166,1610612745",105.6,0.065,0.511,1331,16.2,575,7.0,0.432,82,40,35.6,-0.7,104.8,0.021,96.77,0.103,201166,Aaron Brooks,0.042,HOU,1610612745,10.9,0.549,0.258,42,0.512
2,25.0,0.109,16.4,1.22,5,"201189,1610612740",104.5,0.23,0.512,82,2.6,42,1.3,0.512,32,21,9.7,-1.7,102.8,0.164,93.0,0.101,201189,Aaron Gray,0.197,NOH,1610612740,13.4,0.551,0.164,11,0.344
3,25.0,0.17,18.6,1.53,5,"201151,1610612741",108.5,0.068,0.5,75,2.9,35,1.3,0.467,26,15,9.0,7.0,115.5,0.015,96.77,0.097,201151,Acie Law,0.042,CHI,1610612741,12.2,0.585,0.22,11,0.423
4,25.0,0.121,15.4,1.8,5,"200747,1610612747",107.6,0.101,0.406,85,2.7,32,1.0,0.376,31,8,7.8,-9.1,98.6,0.044,94.99,0.047,200747,Adam Morrison,0.072,LAL,1610612747,8.6,0.418,0.183,23,0.742
5,30.0,0.088,7.8,0.83,5,"1733,1610612752",109.6,0.17,0.503,1030,14.3,448,6.2,0.435,72,46,30.5,-4.8,104.7,0.044,96.43,0.104,1733,Al Harrington,0.105,NYK,1610612752,9.4,0.546,0.267,26,0.361
6,24.0,0.102,14.8,1.55,5,"201143,1610612737",103.1,0.231,0.552,847,10.5,467,5.8,0.551,81,29,35.1,8.2,111.3,0.097,91.46,0.132,201143,Al Horford,0.164,ATL,1610612737,9.6,0.594,0.179,52,0.642
7,25.0,0.099,9.0,1.01,5,"2744,1610612750",110.0,0.247,0.498,1125,14.8,560,7.4,0.498,76,61,32.4,-11.1,99.0,0.08,97.32,0.131,2744,Al Jefferson,0.161,MIN,1610612750,9.0,0.524,0.247,15,0.197
8,26.0,0.072,9.4,0.88,5,"201154,1610612764",106.7,0.105,0.482,676,9.0,320,4.3,0.473,75,50,27.7,-7.5,99.1,0.065,93.08,0.069,201154,Al Thornton,0.085,WAS,1610612764,10.6,0.523,0.192,25,0.333
9,26.0,0.077,7.0,0.8,5,"201169,1610612750",125.5,0.043,0.449,39,2.6,17,1.1,0.436,15,10,6.4,-18.9,106.6,0.065,97.8,0.068,201169,Alando Tucker,0.054,MIN,1610612750,8.7,0.529,0.243,5,0.333
10,22.0,0.0,0.0,0.0,5,"201582,1610612766",85.5,0.111,0.5,10,1.7,5,0.8,0.5,6,5,4.9,11.5,97.1,0.036,90.97,0.033,201582,Alexis Ajinca,0.073,CHA,1610612766,16.1,0.479,0.193,1,0.167
11,35.0,0.209,20.5,1.77,5,"947,1610612755",104.3,0.083,0.445,316,11.3,136,4.9,0.43,28,18,30.9,-3.0,101.3,0.021,94.59,0.092,947,Allen Iverson,0.052,PHI,1610612755,11.6,0.515,0.227,10,0.357
12,23.0,0.071,7.9,0.7,5,"202087,1610612764",101.8,0.129,0.534,59,5.4,28,2.5,0.475,11,11,16.5,-1.4,100.4,0.089,91.32,0.106,202087,Alonzo Gee,0.107,WAS,1610612764,11.3,0.564,0.205,0,0.0
13,27.0,0.047,4.5,0.38,5,"2405,1610612756",108.1,0.185,0.557,1264,15.4,704,8.6,0.557,82,28,34.6,5.4,113.5,0.098,97.82,0.137,2405,Amar'e Stoudemire,0.144,PHX,1610612756,11.6,0.615,0.273,54,0.659
14,23.0,0.05,9.4,0.76,5,"101161,1610612761",104.8,0.185,0.623,334,4.1,208,2.5,0.623,82,42,17.7,3.0,107.8,0.128,94.9,0.095,101161,Amir Johnson,0.158,TOR,1610612761,12.3,0.639,0.145,40,0.488
15,27.0,0.062,12.5,1.3,5,"2760,1610612739",99.0,0.208,0.573,467,6.1,267,3.5,0.572,76,19,28.5,12.6,111.6,0.112,92.17,0.11,2760,Anderson Varejao,0.162,CLE,1610612739,9.6,0.598,0.132,57,0.75
16,23.0,0.138,11.7,0.93,5,"101154,1610612764",106.7,0.189,0.485,999,12.3,478,5.9,0.478,81,55,27.9,-6.7,100.0,0.08,94.27,0.12,101154,Andray Blatche,0.133,WAS,1610612764,12.5,0.519,0.258,26,0.321
17,26.0,0.238,23.6,2.17,5,"2738,1610612755",107.4,0.168,0.485,1120,13.7,496,6.0,0.443,82,55,38.9,-4.3,103.1,0.03,93.74,0.128,2738,Andre Iguodala,0.098,PHI,1610612755,10.9,0.535,0.218,27,0.329
18,34.0,0.296,26.2,2.57,5,"1889,1610612757",102.9,0.092,0.454,908,11.1,404,4.9,0.445,82,32,30.5,6.9,109.8,0.04,89.55,0.124,1889,Andre Miller,0.066,POR,1610612757,10.2,0.53,0.24,50,0.61
19,24.0,0.053,6.4,0.78,5,"200745,1610612761",112.9,0.161,0.523,1143,14.3,537,6.7,0.47,80,41,35.0,-3.9,109.0,0.045,95.18,0.094,200745,Andrea Bargnani,0.104,TOR,1610612761,8.2,0.552,0.223,39,0.488
20,29.0,0.143,19.2,2.0,5,"1905,1610612762",99.8,0.125,0.533,482,8.3,244,4.2,0.506,58,21,29.0,6.7,106.5,0.056,96.3,0.124,1905,Andrei Kirilenko,0.092,UTA,1610612762,9.6,0.588,0.177,37,0.638
21,30.0,0.077,9.7,1.12,5,"2804,1610612758",109.9,0.149,0.48,587,7.8,234,3.1,0.399,75,53,19.7,-6.1,103.8,0.024,97.44,0.067,2804,Andres Nocioni,0.085,SAC,1610612758,8.7,0.504,0.206,22,0.293
22,25.0,0.101,10.0,0.97,5,"101106,1610612749",98.2,0.262,0.52,910,13.2,473,6.9,0.52,69,29,32.3,4.9,103.1,0.103,93.68,0.149,101106,Andrew Bogut,0.179,MIL,1610612749,10.3,0.54,0.234,40,0.58
