,AGE,BLK,CFID,CFPARAMS,DEF_RATING,DEF_WS,DREB,DREB_PCT,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PCT_BLK,PCT_DREB,PCT_STL,PLAYER_ID,PLAYER_NAME,STL,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
35,25.0,0,5,"685,1610612750",0.0,0.0,0,0.0,1,1,0.07,0,0,0,0,0.0,0.0,0.0,685,Cherokee Parks,0,MIN,1610612750.0,0,0.0
36,30.0,0,5,"164,1610612752",93.1,0.54,20,0.102,10,6,255.195,42,19,73,134,0.0,0.127,0.146,164,Chris Childs,6,NYK,1610612752.0,4,0.4
37,23.0,1,5,"1544,1610612737",85.6,0.02,1,0.167,1,0,4.06666666667,2,2,3,0,0.5,0.25,0.0,1544,Chris Crawford,0,ATL,1610612737.0,1,1.0
38,33.0,1,5,"201,1610612752",96.4,0.09,12,0.279,6,5,53.2066666667,2,11,18,20,0.5,0.333,0.286,201,Chris Dudley,2,NYK,1610612752.0,1,0.167
39,30.0,2,5,"423,1610612751",125.2,-0.15,4,0.065,3,3,80.4233333333,34,28,36,72,0.286,0.111,0.286,423,Chris Gatling,2,NJN,1610612751.0,0,0.0
40,28.0,2,5,"168,1610612752",99.4,0.23,19,0.167,9,6,168.751666667,31,31,60,108,0.222,0.213,0.216,168,Chris Mills,8,NYK,1610612752.0,3,0.333
41,32.0,3,5,"356,1610612762",94.1,0.49,39,0.182,17,6,240.0,56,40,58,168,0.12,0.257,0.167,356,Chris Morris,5,UTA,1610612762.0,11,0.647
42,34.0,9,5,"904,1610612754",102.0,0.42,44,0.127,16,6,412.738333333,119,119,149,326,0.225,0.187,0.246,904,Chris Mullin,15,IND,1610612754.0,10,0.625
43,28.0,1,5,"363,1610612737",101.3,0.1,14,0.25,4,3,87.9016666667,13,10,31,76,0.167,0.292,0.333,363,Christian Laettner,6,ATL,1610612737.0,1,0.25
44,34.0,0,5,"456,1610612759",100.5,0.23,27,0.166,9,5,196.646666667,40,31,65,122,0.0,0.218,0.167,456,Chuck Person,4,SAS,1610612759.0,4,0.444
45,30.0,0,5,"359,1610612737",91.8,0.11,5,0.161,4,3,50.03,10,8,10,42,0.0,0.2,0.0,359,Chucky Brown,0,ATL,1610612737.0,1,0.25
46,31.0,2,5,"361,1610612756",107.2,0.03,6,0.077,4,3,91.495,34,29,22,100,0.222,0.122,0.188,361,Clifford Robinson,3,PHX,1610612756.0,1,0.25
47,36.0,3,5,"17,1610612745",94.3,0.37,18,0.115,5,3,182.415,39,47,65,132,0.15,0.146,0.267,17,Clyde Drexler,8,HOU,1610612745.0,2,0.4
48,27.0,0,5,"1133,1610612766",98.2,0.04,0,0.0,6,4,26.59,4,4,8,14,0.0,0.0,0.5,1133,Corey Beck,4,CHH,1610612766.0,2,0.333
49,29.0,4,5,"916,1610612747",109.8,0.0,40,0.247,12,6,208.916666667,56,58,76,184,0.143,0.331,0.2,916,Corie Blount,6,LAL,1610612747.0,6,0.5
50,29.0,18,5,"905,1610612754",100.6,0.56,76,0.189,16,6,466.703333333,150,119,137,348,0.321,0.279,0.078,905,Dale Davis,5,IND,1610612754.0,10,0.625
51,37.0,0,5,"107,1610612760",108.5,0.03,9,0.058,10,6,172.466666667,61,38,41,136,0.0,0.101,0.059,107,Dale Ellis,2,SEA,1610612760.0,4,0.4
52,24.0,1,5,"757,1610612757",115.7,-0.12,11,0.088,4,3,166.685,38,61,66,188,0.059,0.118,0.2,757,Damon Stoudamire,5,POR,1610612757.0,1,0.25
53,32.0,1,5,"105,1610612748",95.9,0.11,4,0.077,2,1,61.8716666667,16,15,12,52,0.1,0.108,0.4,105,Dan Majerle,4,MIA,1610612748.0,1,0.5
54,31.0,0,5,"198,1610612739",90.3,0.02,1,0.111,3,3,9.39,1,0,1,4,0.0,0.167,0.0,198,Danny Ferry,0,CLE,1610612739.0,0,0.0
55,32.0,30,5,"764,1610612759",95.6,0.64,86,0.268,9,5,352.713333333,71,64,115,218,0.536,0.36,0.268,764,David Robinson,11,SAS,1610612759.0,4,0.444
56,25.0,1,5,"710,1610612751",0.0,0.01,0,0.0,1,1,0.473333333333,0,0,0,0,1.0,0.0,0.0,710,David Vaughn,0,NJN,1610612751.0,0,0.0
57,27.0,0,5,"133,1610612766",104.0,0.22,13,0.053,9,5,286.301666667,79,56,92,200,0.0,0.076,0.2,133,David Wesley,7,CHH,1610612766.0,4,0.444
58,34.0,0,5,"766,1610612760",109.5,0.0,2,0.182,3,1,12.9166666667,7,6,8,16,0.0,0.333,0.333,766,David Wingate,1,SEA,1610612760.0,2,0.667
59,24.0,0,5,"1545,1610612750",64.4,0.02,1,0.2,1,1,2.95,0,2,2,0,0.0,0.25,0.5,1545,DeJuan Wheat,1,MIN,1610612750.0,0,0.0
60,34.0,3,5,"209,1610612766",99.6,0.21,13,0.106,9,5,169.421666667,40,44,64,104,0.3,0.155,0.28,209,Dell Curry,7,CHH,1610612766.0,4,0.444
61,37.0,13,5,"23,1610612741",97.4,1.14,149,0.27,21,6,722.195,153,160,192,500,0.217,0.367,0.108,23,Dennis Rodman,14,CHI,1610612741.0,15,0.714
62,29.0,0,5,"192,1610612756",109.3,0.01,6,0.133,4,3,62.3716666667,11,15,18,66,0.0,0.162,0.071,192,Dennis Scott,1,PHX,1610612756.0,1,0.25
63,23.0,1,5,"1507,1610612739",103.9,0.08,9,0.141,4,3,103.096666667,26,35,47,72,0.167,0.196,0.208,1507,Derek Anderson,5,CLE,1610612739.0,1,0.25
64,23.0,0,5,"965,1610612747",104.5,0.19,23,0.099,13,6,279.086666667,114,58,96,264,0.0,0.149,0.354,965,Derek Fisher,17,LAL,1610612747.0,7,0.538
65,31.0,8,5,"365,1610612754",104.7,0.18,32,0.147,15,6,284.333333333,93,44,86,184,0.308,0.232,0.225,365,Derrick McKey,9,IND,1610612754.0,9,0.6
66,35.0,1,5,"96,1610612760",111.2,-0.06,59,0.191,10,6,373.671666667,111,109,109,338,0.034,0.286,0.103,96,Detlef Schrempf,7,SEA,1610612760.0,4,0.4
67,26.0,1,5,"54,1610612741",96.3,0.14,9,0.129,13,2,72.62,24,16,22,56,0.167,0.176,0.143,54,Dickey Simpkins,2,CHI,1610612741.0,11,0.846
68,32.0,9,5,"87,1610612737",107.4,0.04,38,0.388,4,3,135.838333333,28,38,43,108,0.692,0.507,0.05,87,Dikembe Mutombo,1,ATL,1610612737.0,1,0.25
69,32.0,0,5,"140,1610612766",87.3,0.08,4,0.154,4,2,27.9033333333,6,1,6,16,0.0,0.211,0.0,140,Donald Royal,0,CHH,1610612766.0,2,0.5
70,25.0,0,5,"1003,1610612737",85.6,0.02,1,0.167,2,1,4.095,2,2,3,0,0.0,0.25,0.0,1003,Drew Barry,0,ATL,1610612737.0,1,0.5
71,30.0,0,5,"190,1610612748",100.0,0.01,2,0.4,1,1,5.5,0,2,2,2,0.0,0.4,0.0,190,Duane Causwell,0,MIA,1610612748.0,0,0.0
72,39.0,0,5,"698,1610612745",114.2,-0.05,4,0.053,5,3,87.855,27,25,28,84,0.0,0.078,0.0,698,Eddie Johnson,0,HOU,1610612745.0,2,0.4
73,26.0,21,5,"224,1610612747",108.8,0.07,39,0.102,13,6,476.036666667,178,126,180,432,0.269,0.155,0.321,224,Eddie Jones,26,LAL,1610612747.0,7,0.538
74,29.0,12,5,"922,1610612747",109.6,0.01,28,0.199,13,6,179.61,65,41,60,166,0.387,0.308,0.107,922,Elden Campbell,3,LAL,1610612747.0,7,0.538
75,30.0,0,5,"695,1610612737",95.0,0.17,4,0.058,4,3,89.6333333333,22,20,27,72,0.0,0.074,0.154,695,Eldridge Recasner,2,ATL,1610612737.0,1,0.25
76,30.0,0,5,"785,1610612748",91.0,0.29,17,0.148,5,3,125.266666667,38,19,29,68,0.0,0.207,0.333,785,Eric Murdock,7,MIA,1610612748.0,2,0.4
77,25.0,0,5,"697,1610612754",92.6,0.05,3,0.188,2,1,20.2166666667,2,2,10,10,0.0,0.231,0.333,697,Fred Hoiberg,1,IND,1610612754.0,1,0.5
78,33.0,1,5,"202,1610612757",89.2,0.07,3,0.111,4,3,26.7983333333,7,3,5,24,0.25,0.15,0.333,202,Gary Grant,1,POR,1610612757.0,1,0.25
79,29.0,1,5,"56,1610612760",111.8,-0.1,25,0.071,10,6,427.485,139,124,135,382,0.026,0.109,0.231,56,Gary Payton,18,SEA,1610612760.0,4,0.4
80,31.0,1,5,"45,1610612756",110.8,-0.01,17,0.173,4,3,126.143333333,35,37,31,126,0.083,0.239,0.05,45,George McCloud,1,PHX,1610612756.0,1,0.25
81,31.0,3,5,"779,1610612766",106.0,0.18,40,0.133,9,5,369.206666667,104,95,126,268,0.136,0.192,0.111,779,Glen Rice,5,CHH,1610612766.0,4,0.444
82,34.0,1,5,"246,1610612737",85.6,0.02,2,0.333,1,0,4.01666666667,2,2,3,0,0.5,0.5,0.0,246,Greg Anderson,0,ATL,1610612737.0,1,1.0
83,30.0,1,5,"21,1610612760",111.2,-0.02,7,0.064,9,5,117.888333333,44,36,40,100,0.083,0.106,0.25,21,Greg Anthony,5,SEA,1610612760.0,4,0.444
84,29.0,5,5,"323,1610612762",100.3,0.4,47,0.172,20,7,334.258333333,97,61,93,278,0.185,0.239,0.038,323,Greg Foster,2,UTA,1610612762.0,13,0.65
85,25.0,37,5,"731,1610612762",95.4,0.62,56,0.176,19,6,336.168333333,72,65,107,212,0.698,0.248,0.171,731,Greg Ostertag,7,UTA,1610612762.0,13,0.684
86,35.0,16,5,"165,1610612745",100.5,0.23,45,0.266,5,3,190.463333333,44,47,69,148,0.667,0.352,0.185,165,Hakeem Olajuwon,5,HOU,1610612745.0,2,0.4
87,31.0,1,5,"765,1610612760",113.2,-0.14,40,0.14,10,6,337.723333333,115,106,115,314,0.037,0.215,0.295,765,Hersey Hawkins,18,SEA,1610612760.0,4,0.4
88,35.0,2,5,"73,1610612756",120.8,-0.04,2,0.1,3,3,32.585,6,5,12,32,0.5,0.125,0.0,73,Hot Rod Williams,0,PHX,1610612756.0,0,0.0
89,25.0,5,5,"458,1610612762",96.7,0.61,36,0.116,20,7,368.391666667,84,68,117,258,0.116,0.162,0.273,458,Howard Eisley,12,UTA,1610612762.0,13,0.65
90,27.0,0,5,"375,1610612757",113.6,-0.08,13,0.102,4,3,167.31,41,62,63,190,0.0,0.137,0.208,375,Isaiah Rider,5,POR,1610612757.0,1,0.25
91,30.0,2,5,"462,1610612766",104.0,0.09,13,0.181,9,5,114.738333333,25,30,51,86,0.333,0.26,0.143,462,J.R. Reid,3,CHH,1610612766.0,4,0.444
92,23.0,0,5,"1521,1610612762",80.6,0.09,3,0.12,7,2,22.435,2,6,11,10,0.0,0.15,0.0,1521,Jacque Vaughn,0,UTA,1610612762.0,5,0.714
93,25.0,6,5,"147,1610612754",99.2,0.39,26,0.127,15,5,292.375,79,40,87,202,0.182,0.19,0.212,147,Jalen Rose,11,IND,1610612754.0,10,0.667
94,25.0,1,5,"469,1610612748",104.4,0.09,18,0.168,5,3,129.456666667,36,35,46,98,0.2,0.237,0.231,469,Jamal Mashburn,3,MIA,1610612748.0,2,0.4
95,30.0,1,5,"1114,1610612759",95.4,0.59,35,0.119,9,5,318.326666667,67,57,97,200,0.022,0.161,0.128,1114,Jaren Jackson,5,SAS,1610612759.0,4,0.444
96,25.0,2,5,"467,1610612756",110.2,-0.01,18,0.129,4,3,171.4,51,45,49,168,0.125,0.182,0.571,467,Jason Kidd,16,PHX,1610612756.0,1,0.25
97,30.0,3,5,"420,1610612751",106.3,0.05,22,0.222,3,3,116.763333333,41,26,43,84,0.429,0.328,0.105,420,Jayson Williams,2,NJN,1610612751.0,0,0.0
98,35.0,4,5,"204,1610612762",95.7,1.15,43,0.077,20,7,635.451666667,184,86,186,482,0.065,0.111,0.22,204,Jeff Hornacek,20,UTA,1610612762.0,13,0.65
99,19.0,2,5,"979,1610612757",108.7,0.0,0,0.0,1,1,3.21666666667,0,2,0,2,1.0,0.0,0.0,979,Jermaine O'Neal,0,POR,1610612757.0,0,0.0
100,36.0,10,5,"760,1610612760",104.3,0.15,23,0.126,10,6,212.905,64,37,69,144,0.435,0.185,0.227,760,Jerome Kersey,10,SEA,1610612760.0,4,0.4
101,25.0,6,5,"29,1610612760",126.2,-0.13,3,0.079,6,4,59.5116666667,21,36,26,92,0.75,0.13,0.167,29,Jim McIlvaine,2,SEA,1610612760.0,2,0.333
102,32.0,1,5,"317,1610612752",96.6,0.52,36,0.14,10,6,314.141666667,63,39,93,182,0.083,0.185,0.281,317,John Starks,16,NYK,1610612752.0,4,0.4
103,36.0,3,5,"304,1610612762",99.6,0.77,44,0.084,20,7,593.636666667,171,70,159,452,0.058,0.119,0.365,304,John Stockton,31,UTA,1610612762.0,13,0.65
104,28.0,0,5,"468,1610612747",93.8,0.03,2,0.087,7,2,15.6716666667,8,1,7,12,0.0,0.143,1.0,468,Jon Barry,1,LAL,1610612747.0,5,0.714
105,30.0,1,5,"146,1610612741",86.8,0.19,7,0.127,16,4,58.8366666667,13,17,12,48,0.2,0.171,0.273,146,Jud Buechler,3,CHI,1610612741.0,12,0.75
106,34.0,20,5,"252,1610612762",98.5,1.15,170,0.243,20,7,795.38,230,102,227,606,0.263,0.347,0.2,252,Karl Malone,22,UTA,1610612762.0,13,0.65
107,30.0,0,5,"173,1610612748",110.6,-0.01,6,0.128,4,2,58.1783333333,16,17,23,38,0.0,0.182,0.286,173,Keith Askins,2,MIA,1610612748.0,2,0.5
108,22.0,0,5,"1496,1610612751",112.6,-0.03,7,0.099,3,3,76.96,31,17,33,64,0.0,0.171,0.0,1496,Keith Van Horn,0,NJN,1610612751.0,0,0.0
109,23.0,7,5,"1509,1610612757",117.7,-0.06,9,0.196,4,3,57.58,16,13,25,62,0.778,0.273,0.167,1509,Kelvin Cato,1,POR,1610612757.0,1,0.25
110,30.0,1,5,"383,1610612751",108.6,0.02,10,0.123,3,3,99.8316666667,30,23,41,74,0.2,0.179,0.25,383,Kendall Gill,4,NJN,1610612751.0,0,0.0
111,24.0,2,5,"954,1610612751",114.8,-0.08,15,0.143,3,3,126.0,46,30,50,100,0.222,0.234,0.235,954,Kerry Kittles,4,NJN,1610612751.0,0,0.0
112,22.0,12,5,"708,1610612750",106.3,0.09,31,0.208,5,3,193.383333333,58,56,70,166,0.706,0.295,0.154,708,Kevin Garnett,4,MIN,1610612750.0,2,0.4
113,32.0,1,5,"134,1610612756",111.8,-0.03,7,0.075,4,3,122.083333333,31,28,26,96,0.111,0.096,0.1,134,Kevin Johnson,2,PHX,1610612756.0,1,0.25
114,35.0,3,5,"788,1610612745",99.0,0.23,35,0.271,5,3,168.455,32,47,57,132,0.2,0.34,0.308,788,Kevin Willis,8,HOU,1610612745.0,2,0.4
115,19.0,8,5,"977,1610612747",114.5,-0.13,14,0.08,11,6,222.106666667,53,58,69,180,0.258,0.114,0.083,977,Kobe Bryant,3,LAL,1610612747.0,5,0.455
116,29.0,3,5,"913,1610612752",100.5,0.37,28,0.12,8,5,309.713333333,45,36,106,192,0.273,0.151,0.172,913,Larry Johnson,10,NYK,1610612752.0,3,0.375
117,29.0,15,5,"26,1610612741",100.7,0.52,56,0.162,18,6,456.676666667,111,75,128,324,0.313,0.222,0.143,26,Luc Longley,12,CHI,1610612741.0,12,0.667
118,27.0,0,5,"446,1610612751",106.2,0.03,7,0.143,3,3,51.66,21,12,19,48,0.0,0.212,0.286,446,Lucious Harris,2,NJN,1610612751.0,0,0.0
119,23.0,0,5,"990,1610612759",114.8,-0.01,4,0.308,5,1,17.1733333333,2,4,11,16,0.0,0.364,0.333,990,Malik Rose,1,SAS,1610612759.0,4,0.8
120,24.0,1,5,"712,1610612747",104.7,0.01,4,0.267,4,1,10.02,8,1,2,14,0.25,0.444,0.0,712,Mario Bennett,0,LAL,1610612747.0,3,0.75
121,34.0,0,5,"53,1610612745",104.2,0.1,10,0.089,5,3,133.598333333,31,41,50,112,0.0,0.119,0.091,53,Mario Elie,2,HOU,1610612745.0,2,0.4
122,33.0,2,5,"95,1610612756",99.2,0.13,14,0.171,4,3,94.1433333333,21,19,21,80,0.222,0.219,0.25,95,Mark Bryant,4,PHX,1610612756.0,1,0.25
123,33.0,0,5,"349,1610612754",100.2,0.62,55,0.132,16,6,494.741666667,143,131,167,392,0.0,0.194,0.319,349,Mark Jackson,23,IND,1610612754.0,10,0.625
124,25.0,0,5,"998,1610612754",103.7,0.03,3,0.1,7,3,41.3016666667,8,8,19,22,0.0,0.136,0.143,998,Mark Pope,1,IND,1610612754.0,4,0.571
125,27.0,1,5,"1110,1610612748",109.6,0.0,5,0.217,3,2,27.48,9,9,15,14,1.0,0.313,0.0,1110,Mark Strickland,0,MIA,1610612748.0,1,0.333
126,37.0,0,5,"770,1610612754",72.2,0.06,0,0.0,4,1,10.9616666667,2,0,2,2,0.0,0.0,0.0,770,Mark West,0,IND,1610612754.0,3,0.75
127,21.0,0,5,"1527,1610612756",83.6,0.02,1,0.333,2,2,4.01666666667,0,4,0,4,0.0,0.333,0.5,1527,Marko Milic,1,PHX,1610612756.0,0,0.0
128,30.0,1,5,"55,1610612748",102.5,0.05,3,0.088,3,2,45.3,15,9,21,38,0.5,0.13,0.125,55,Marty Conlon,1,MIA,1610612748.0,1,0.333
129,31.0,0,5,"672,1610612745",91.9,0.16,5,0.083,5,3,70.68,9,11,21,42,0.0,0.096,0.143,672,Matt Bullard,1,HOU,1610612745.0,2,0.4
130,28.0,0,5,"761,1610612766",119.4,-0.03,2,0.143,4,2,22.6866666667,6,4,6,14,0.0,0.25,0.0,761,Matt Geiger,0,CHH,1610612766.0,2,0.5
131,26.0,2,5,"1074,1610612745",99.0,0.23,8,0.058,5,3,166.001666667,32,39,55,108,0.105,0.074,0.087,1074,Matt Maloney,2,HOU,1610612745.0,2,0.4
132,35.0,12,5,"893,1610612741",99.1,1.2,74,0.111,21,6,871.923333333,204,170,225,618,0.141,0.151,0.2,893,Michael Jordan,32,CHI,1610612741.0,15,0.714
133,31.0,1,5,"52,1610612750",99.1,0.08,7,0.152,4,2,57.4883333333,16,16,11,34,0.333,0.2,0.25,52,Micheal Williams,3,MIN,1610612750.0,2,0.5
134,26.0,0,5,"42,1610612759",119.0,-0.04,4,0.143,5,1,29.0433333333,2,7,11,24,0.0,0.174,0.0,42,Monty Williams,0,SAS,1610612759.0,4,0.8
135,31.0,1,5,"302,1610612737",101.0,0.18,14,0.118,4,3,153.363333333,31,30,44,122,0.063,0.149,0.346,302,Mookie Blaylock,9,ATL,1610612737.0,1,0.25
136,33.0,2,5,"203,1610612760",99.9,0.13,14,0.163,7,4,99.2516666667,36,24,34,76,0.222,0.246,0.188,203,Nate McMillan,3,SEA,1610612760.0,3,0.429
137,26.0,1,5,"89,1610612747",111.0,-0.05,23,0.079,13,6,367.853333333,98,95,126,298,0.017,0.111,0.163,89,Nick Van Exel,8,LAL,1610612747.0,7,0.538
138,24.0,1,5,"970,1610612745",104.6,0.02,4,0.2,3,3,22.4,8,5,6,20,1.0,0.267,0.0,970,Othella Harrington,0,HOU,1610612745.0,0,0.0
139,28.0,3,5,"136,1610612748",103.8,0.15,29,0.195,5,3,190.445,51,59,76,134,0.176,0.259,0.241,136,P.J. Brown,7,MIA,1610612748.0,2,0.4
140,35.0,5,5,"121,1610612752",108.2,0.03,23,0.215,4,3,132.561666667,30,19,47,84,0.625,0.291,0.15,121,Patrick Ewing,3,NYK,1610612752.0,1,0.25
141,30.0,0,5,"753,1610612741",94.7,0.16,6,0.087,14,4,74.0283333333,16,20,22,54,0.0,0.128,0.125,753,Randy Brown,2,CHI,1610612741.0,10,0.714
142,23.0,2,5,"739,1610612757",113.6,-0.07,12,0.098,4,3,157.75,35,53,60,174,0.154,0.129,0.095,739,Rasheed Wallace,2,POR,1610612757.0,1,0.25
143,24.0,0,5,"1002,1610612759",110.6,0.0,2,0.049,7,3,46.3233333333,12,9,21,30,0.0,0.065,0.167,1002,Reggie Geary,1,SAS,1610612759.0,4,0.571
144,30.0,0,5,"674,1610612750",96.4,0.05,6,0.222,2,2,29.7983333333,7,15,8,26,0.0,0.273,0.2,674,Reggie Jordan,1,MIN,1610612750.0,0,0.0
145,32.0,3,5,"397,1610612754",101.1,0.71,23,0.045,16,6,628.416666667,202,155,199,482,0.045,0.067,0.211,397,Reggie Miller,19,IND,1610612754.0,10,0.625
146,30.0,0,5,"364,1610612756",114.1,-0.03,0,0.0,2,1,57.7833333333,19,16,18,72,0.0,0.0,0.2,364,Rex Chapman,2,PHX,1610612756.0,1,0.5
147,28.0,3,5,"296,1610612747",106.1,0.21,40,0.11,13,6,430.345,153,102,150,382,0.04,0.16,0.18,296,Rick Fox,11,LAL,1610612747.0,7,0.538
148,31.0,14,5,"22,1610612754",103.4,0.39,68,0.184,16,6,476.125,141,124,152,376,0.286,0.273,0.116,22,Rik Smits,8,IND,1610612754.0,10,0.625
