,AGE,BLK,BLKA,CFID,CFPARAMS,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,34.0,0.005,0.007,5,"920,1610612742",82,62,0.525,0.177,0.175,0.176,0.483,0.031,0.0,920,A.C. Green,0.034,0.014,0.019,0.039,DAL,1610612742,20,0.244
1,25.0,0.004,0.01,5,"243,1610612755",81,47,0.524,0.144,0.121,0.176,0.369,0.047,0.0,243,Aaron McKie,0.011,0.016,0.018,0.033,PHI,1610612755,34,0.42
2,26.0,0.025,0.017,5,"1425,1610612760",65,16,0.504,0.147,0.164,0.192,0.44,0.079,0.001,1425,Aaron Williams,0.032,0.031,0.036,0.137,SEA,1610612760,49,0.754
3,28.0,0.006,0.013,5,"228,1610612762",80,19,0.519,0.134,0.115,0.183,0.391,0.044,0.001,228,Adam Keefe,0.031,0.028,0.031,0.096,UTA,1610612762,61,0.763
4,23.0,0.04,0.015,5,"1502,1610612744",55,46,0.51,0.182,0.156,0.209,0.427,0.073,0.001,1502,Adonal Foyle,0.045,0.012,0.019,0.095,GSW,1610612744,9,0.164
5,31.0,0.0,0.0,5,"154,1610612742",1,0,0.543,0.0,0.6,0.4,0.4,0.0,0.0,154,Adrian Caldwell,0.0,0.0,0.0,0.0,DAL,1610612742,1,1.0
6,25.0,0.009,0.02,5,"673,1610612737",69,27,0.526,0.162,0.161,0.182,0.441,0.046,0.0,673,Alan Henderson,0.062,0.03,0.045,0.142,ATL,1610612737,42,0.609
7,27.0,0.004,0.012,5,"275,1610612752",82,39,0.527,0.133,0.101,0.166,0.361,0.038,0.0,275,Allan Houston,0.025,0.031,0.053,0.072,NYK,1610612752,43,0.524
8,23.0,0.004,0.017,5,"947,1610612755",80,49,0.512,0.163,0.156,0.197,0.416,0.032,0.0,947,Allen Iverson,0.022,0.059,0.065,0.121,PHI,1610612755,31,0.388
9,28.0,0.036,0.016,5,"297,1610612748",58,19,0.541,0.152,0.116,0.171,0.376,0.058,0.002,297,Alonzo Mourning,0.063,0.028,0.045,0.184,MIA,1610612748,39,0.672
10,39.0,0.012,0.012,5,"175,1610612757",7,2,0.522,0.084,0.096,0.156,0.216,0.144,0.0,175,Alton Lister,0.048,0.0,0.0,0.024,POR,1610612757,5,0.714
11,23.0,0.001,0.009,5,"1541,1610612761",54,30,0.506,0.162,0.156,0.201,0.426,0.037,0.0,1541,Alvin Williams,0.018,0.027,0.025,0.062,TOR,1610612761,24,0.444
12,25.0,0.016,0.011,5,"692,1610612738",81,45,0.507,0.15,0.14,0.183,0.479,0.092,0.001,692,Andrew DeClercq,0.051,0.015,0.025,0.109,BOS,1610612738,36,0.444
13,32.0,0.02,0.011,5,"457,1610612749",57,34,0.517,0.139,0.186,0.221,0.409,0.075,0.0,457,Andrew Lang,0.03,0.011,0.025,0.069,MIL,1610612749,23,0.404
14,26.0,0.013,0.015,5,"358,1610612753",19,9,0.524,0.178,0.168,0.183,0.439,0.038,0.0,358,Anfernee Hardaway,0.015,0.062,0.053,0.095,ORL,1610612753,10,0.526
15,34.0,0.005,0.0,5,"194,1610612752",27,16,0.522,0.111,0.106,0.189,0.382,0.059,0.0,194,Anthony Bowie,0.009,0.04,0.038,0.057,NYK,1610612752,11,0.407
16,26.0,0.002,0.011,5,"924,1610612743",82,71,0.519,0.171,0.129,0.2,0.433,0.035,0.0,924,Anthony Goldwire,0.007,0.047,0.039,0.045,DEN,1610612743,11,0.134
17,23.0,0.001,0.013,5,"1533,1610612758",77,52,0.507,0.156,0.178,0.188,0.48,0.042,0.0,1533,Anthony Johnson,0.012,0.024,0.026,0.052,SAC,1610612758,25,0.325
18,31.0,0.003,0.011,5,"193,1610612766",81,31,0.526,0.143,0.139,0.181,0.448,0.03,0.001,193,Anthony Mason,0.026,0.015,0.022,0.108,CHH,1610612766,50,0.617
19,26.0,0.006,0.008,5,"292,1610612737",37,12,0.485,0.147,0.164,0.212,0.531,0.087,0.002,292,Anthony Miller,0.072,0.025,0.025,0.119,ATL,1610612737,25,0.676
20,23.0,0.007,0.007,5,"1515,1610612755",37,19,0.487,0.132,0.177,0.215,0.38,0.042,0.0,1515,Anthony Parker,0.005,0.047,0.022,0.035,PHI,1610612755,18,0.486
21,28.0,0.003,0.009,5,"324,1610612750",38,19,0.509,0.184,0.147,0.157,0.485,0.041,0.0,324,Anthony Peeler,0.019,0.037,0.041,0.053,MIN,1610612750,19,0.5
22,36.0,0.026,0.01,5,"156,1610612762",66,18,0.533,0.16,0.097,0.185,0.338,0.096,0.001,156,Antoine Carr,0.024,0.011,0.026,0.077,UTA,1610612762,48,0.727
23,21.0,0.009,0.019,5,"952,1610612738",82,46,0.501,0.152,0.161,0.183,0.497,0.04,0.001,952,Antoine Walker,0.055,0.038,0.069,0.158,BOS,1610612738,36,0.439
24,23.0,0.003,0.006,5,"1498,1610612763",74,57,0.499,0.161,0.198,0.214,0.464,0.022,0.0,1498,Antonio Daniels,0.011,0.034,0.027,0.064,VAN,1610612763,17,0.23
25,29.0,0.018,0.014,5,"213,1610612754",82,24,0.54,0.159,0.117,0.166,0.401,0.057,0.0,213,Antonio Davis,0.034,0.019,0.032,0.097,IND,1610612754,58,0.707
26,26.0,0.0,0.015,5,"226,1610612748",6,2,0.44,0.147,0.295,0.383,0.501,0.044,0.0,226,Antonio Lang,0.029,0.029,0.0,0.088,MIA,1610612748,4,0.667
27,23.0,0.028,0.011,5,"686,1610612756",81,26,0.513,0.153,0.128,0.171,0.436,0.061,0.001,686,Antonio McDyess,0.037,0.043,0.045,0.148,PHX,1610612756,55,0.679
28,34.0,0.009,0.011,5,"288,1610612749",82,46,0.517,0.162,0.181,0.197,0.471,0.043,0.0,288,Armen Gilliam,0.036,0.028,0.044,0.118,MIL,1610612749,36,0.439
29,33.0,0.018,0.01,5,"717,1610612757",73,33,0.512,0.116,0.15,0.182,0.374,0.059,0.0,717,Arvydas Sabonis,0.049,0.005,0.034,0.147,POR,1610612757,40,0.548
