,AGE,BLK,BLKA,CFID,CFPARAMS,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,26.0,0,0,5,"358,1610612753",1,0,12.3,0,8,2,10,0,0,358,Anfernee Hardaway,0,2,4,2,ORL,1610612753,1,1.0
1,21.0,0,1,5,"952,1610612738",1,0,15.4166666667,6,6,4,20,0,0,952,Antoine Walker,2,2,2,4,BOS,1610612738,1,1.0
2,32.0,2,0,5,"764,1610612759",1,1,22.395,9,10,11,12,1,0,764,David Robinson,1,4,0,6,SAS,1610612759,0,0.0
3,32.0,1,0,5,"87,1610612737",1,0,18.5333333333,2,12,6,18,3,0,87,Dikembe Mutombo,2,2,0,8,ATL,1610612737,1,1.0
4,26.0,0,0,5,"224,1610612747",1,1,24.5333333333,13,13,10,22,1,0,224,Eddie Jones,4,8,4,12,LAL,1610612747,0,0.0
5,29.0,0,0,5,"56,1610612760",1,1,24.2033333333,9,15,15,36,0,0,56,Gary Payton,2,2,5,4,SEA,1610612760,0,0.0
6,31.0,0,1,5,"779,1610612766",1,0,16.15,5,14,7,22,0,0,779,Glen Rice,2,5,5,2,CHH,1610612766,1,1.0
7,25.0,0,0,5,"255,1610612765",1,0,27.5166666667,10,18,8,34,1,0,255,Grant Hill,0,6,0,8,DET,1610612765,1,1.0
8,25.0,0,0,5,"467,1610612756",1,1,18.5133333333,4,13,10,20,2,0,467,Jason Kidd,0,0,0,0,PHX,1610612756,0,0.0
9,30.0,0,0,5,"420,1610612751",1,0,19.0333333333,5,10,5,16,2,0,420,Jayson Williams,2,2,0,4,NJN,1610612751,1,1.0
10,34.0,0,0,5,"252,1610612762",1,1,16.95,6,12,10,34,1,0,252,Karl Malone,0,0,0,0,UTA,1610612762,0,0.0
11,22.0,1,0,5,"708,1610612750",1,1,21.4,8,14,10,40,0,0,708,Kevin Garnett,0,4,2,6,MIN,1610612750,0,0.0
12,19.0,0,0,5,"977,1610612747",1,1,22.5,6,15,15,36,1,0,977,Kobe Bryant,4,6,2,8,LAL,1610612747,0,0.0
13,35.0,0,0,5,"893,1610612741",1,0,31.45,8,16,8,34,0,0,893,Michael Jordan,2,2,4,8,CHI,1610612741,1,1.0
14,33.0,0,0,5,"782,1610612758",1,1,16.7166666667,9,7,6,10,0,0,782,Mitch Richmond,0,0,0,0,SAC,1610612758,0,0.0
15,26.0,0,0,5,"89,1610612747",1,1,20.0,10,15,9,22,0,0,89,Nick Van Exel,2,4,2,8,LAL,1610612747,0,0.0
16,32.0,0,0,5,"397,1610612754",1,0,19.9666666667,4,12,4,26,2,0,397,Reggie Miller,0,2,1,4,IND,1610612754,1,1.0
17,31.0,2,0,5,"22,1610612754",1,0,21.2333333333,3,12,7,22,3,0,22,Rik Smits,2,0,2,4,IND,1610612754,1,1.0
18,26.0,0,1,5,"406,1610612747",1,1,17.8216666667,6,12,10,34,2,0,406,Shaquille O'Neal,0,0,0,8,LAL,1610612747,0,0.0
19,28.0,0,1,5,"431,1610612739",1,0,25.1833333333,8,18,8,34,2,0,431,Shawn Kemp,2,2,2,10,CLE,1610612739,1,1.0
20,29.0,0,0,5,"120,1610612737",1,0,16.0166666667,9,10,7,24,0,0,120,Steven Smith,2,5,5,4,ATL,1610612737,1,1.0
21,22.0,0,0,5,"1495,1610612759",1,1,13.7166666667,4,13,9,18,0,0,1495,Tim Duncan,0,0,0,0,SAS,1610612759,0,0.0
22,31.0,0,0,5,"896,1610612748",1,0,17.2,5,14,9,20,0,0,896,Tim Hardaway,3,0,0,2,MIA,1610612748,1,1.0
23,26.0,0,2,5,"452,1610612760",1,1,21.25,11,11,10,16,1,0,452,Vin Baker,0,2,0,4,SEA,1610612760,0,0.0
