,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0020700735,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,10:02 PM
1,0,10,1,0020700735,Jump Ball Miller vs. Okur: Tip to Martin,,12:00,1,4,5,4,1802,Brad Miller,SAC,Sacramento,1610612758.0,Kings,2246,Mehmet Okur,UTA,Utah,1610612762.0,Jazz,2755,Kevin Martin,SAC,Sacramento,1610612758.0,Kings,,,,10:03 PM
2,1,2,2,0020700735,MISS World Peace 5' Jump Shot,,11:42,1,4,0,0,1897,Metta World Peace,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,,10:03 PM
3,0,4,4,0020700735,Moore REBOUND (Off:1 Def:0),,11:40,1,4,0,0,1630,Mikki Moore,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,,10:03 PM
4,87,1,3,0020700735,Moore  Putback Dunk (2 PTS),,11:40,1,4,0,0,1630,Mikki Moore,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,0 - 2,2,,10:03 PM
5,1,7,5,0020700735,KINGS Violation: Delay of game Violation,,11:39,1,2,0,1,1610612758,,,,,,0,,,,,,0,,,,,,,,,10:03 PM
6,42,1,6,0020700735,,,11:27,1,5,0,0,2430,Carlos Boozer,UTA,Utah,1610612762.0,Jazz,0,,,,,,0,,,,,,2 - 2,TIE,Boozer  Driving Layup (2 PTS),10:04 PM
7,2,6,7,0020700735,Miller S.FOUL (P1.T1),,11:27,1,4,5,1,1802,Brad Miller,SAC,Sacramento,1610612758.0,Kings,2430,Carlos Boozer,UTA,Utah,1610612762.0,Jazz,0,,,,,,,,,10:04 PM
8,10,3,8,0020700735,,,11:27,1,5,0,0,2430,Carlos Boozer,UTA,Utah,1610612762.0,Jazz,0,,,,,,0,,,,,,3 - 2,-1,Boozer Free Throw 1 of 1 (3 PTS),10:04 PM
9,1,1,10,0020700735,Martin 21' Jump Shot (2 PTS),,11:08,1,4,0,0,2755,Kevin Martin,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,3 - 4,1,,10:04 PM
10,1,2,11,0020700735,,,10:50,1,5,0,0,2430,Carlos Boozer,UTA,Utah,1610612762.0,Jazz,0,,,,,,0,,,,,,,,MISS Boozer 17' Jump Shot,10:05 PM
11,0,4,12,0020700735,Martin REBOUND (Off:0 Def:1),,10:49,1,4,0,0,2755,Kevin Martin,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,,10:05 PM
12,2,6,13,0020700735,,,10:37,1,5,4,1,2246,Mehmet Okur,UTA,Utah,1610612762.0,Jazz,1630,Mikki Moore,SAC,Sacramento,1610612758.0,Kings,0,,,,,,,,Okur S.FOUL (P1.T1),10:05 PM
13,11,3,14,0020700735,MISS Moore Free Throw 1 of 2,,10:37,1,4,0,0,1630,Mikki Moore,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,,10:05 PM
14,1,4,15,0020700735,KINGS Rebound,,10:37,1,2,0,0,1610612758,,,,,,0,,,,,,0,,,,,,,,,10:05 PM
15,12,3,16,0020700735,MISS Moore Free Throw 2 of 2,,10:37,1,4,0,0,1630,Mikki Moore,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,,10:05 PM
16,0,4,17,0020700735,,,10:36,1,5,0,0,2430,Carlos Boozer,UTA,Utah,1610612762.0,Jazz,0,,,,,,0,,,,,,,,Boozer REBOUND (Off:0 Def:1),10:05 PM
17,4,5,18,0020700735,,,10:21,1,5,0,1,2246,Mehmet Okur,UTA,Utah,1610612762.0,Jazz,0,,,,,,0,,,,,,,,Okur Traveling Turnover (P1.T1),10:06 PM
18,8,1,19,0020700735,Moore  Slam Dunk (4 PTS) (Bibby 1 AST),,10:07,1,4,4,0,1630,Mikki Moore,SAC,Sacramento,1610612758.0,Kings,1710,Mike Bibby,SAC,Sacramento,1610612758.0,Kings,0,,,,,,3 - 6,3,,10:06 PM
19,1,5,21,0020700735,Martin STEAL (1 STL),,9:52,1,5,4,0,101114,Deron Williams,UTA,Utah,1610612762.0,Jazz,2755,Kevin Martin,SAC,Sacramento,1610612758.0,Kings,0,,,,,,,,D. Williams Bad Pass Turnover (P1.T2),10:06 PM
20,1,2,22,0020700735,MISS Martin 25' 3PT Jump Shot,,9:42,1,4,0,0,2755,Kevin Martin,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,,10:07 PM
