,AST,AST_ADJ,AST_PTS_CREATED,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,FT_AST,GP,L,MIN,PASSES_MADE,PASSES_RECEIVED,PLAYER_ID,PLAYER_NAME,POTENTIAL_AST,SECONDARY_AST,TEAM_ABBREVIATION,TEAM_ID,W
17,35,48,87,0.046,0.063,2,53,12,496.0,760,538,2760,Anderson Varejao,82,11,GSW,1610612744,41
18,67,103,168,0.03,0.047,5,81,38,2666.0,2202,1581,203083,Andre Drummond,168,31,DET,1610612765,43
19,219,319,545,0.104,0.151,27,65,6,1732.0,2109,2002,2738,Andre Iguodala,379,73,GSW,1610612744,59
20,87,114,205,0.1,0.131,8,39,19,461.0,870,935,1889,Andre Miller,165,19,SAS,1610612759,20
21,47,68,113,0.053,0.077,4,70,22,1553.0,885,757,203460,Andre Roberson,109,17,OKC,1610612760,48
22,18,27,45,0.025,0.037,2,46,35,634.0,723,618,200745,Andrea Bargnani,34,7,BKN,1610612751,11
23,162,221,394,0.076,0.104,8,70,8,1451.0,2130,1360,101106,Andrew Bogut,300,51,GSW,1610612744,62
24,4,6,9,0.054,0.081,1,8,3,50.0,74,90,202726,Andrew Goudelock,11,1,HOU,1610612745,5
25,25,34,65,0.031,0.042,1,55,33,820.0,806,698,203094,Andrew Nicholson,58,8,ORL,1610612753,22
26,164,227,381,0.087,0.121,13,81,52,2845.0,1882,2842,203952,Andrew Wiggins,345,50,MIN,1610612750,29
27,0,1,0,0.0,0.007,0,19,7,84.0,140,92,203461,Anthony Bennett,3,1,TOR,1610612761,12
28,19,28,45,0.039,0.058,0,29,25,599.0,482,412,1626148,Anthony Brown,47,9,LAL,1610612747,4
29,116,151,283,0.044,0.057,15,61,37,2164.0,2631,2663,203076,Anthony Davis,237,20,NOP,1610612740,24
30,24,30,60,0.052,0.065,3,68,22,926.0,465,664,201627,Anthony Morrow,50,3,OKC,1610612760,46
31,52,74,129,0.03,0.042,8,72,36,1341.0,1745,1446,201229,Anthony Tolliver,132,14,DET,1610612765,36
32,118,166,286,0.071,0.1,12,57,43,1114.0,1655,1950,203462,Archie Goodwin,223,37,PHX,1610612756,14
33,51,71,127,0.054,0.075,4,81,38,1233.0,953,856,203382,Aron Baynes,118,16,DET,1610612765,43
34,144,221,353,0.052,0.08,24,71,44,2371.0,2756,3008,201167,Arron Afflalo,328,52,NYK,1610612752,27
35,99,142,247,0.055,0.079,7,67,25,1464.0,1806,2111,203085,Austin Rivers,212,36,LAC,1610612746,42
36,157,219,359,0.091,0.127,15,75,31,2507.0,1725,2332,202340,Avery Bradley,292,47,BOS,1610612738,44
37,15,23,37,0.068,0.105,3,21,12,305.0,219,180,1626253,Axel Toupane,24,5,DEN,1610612743,9
38,78,100,185,0.078,0.099,8,67,39,1418.0,1006,1095,203463,Ben McLemore,125,14,SAC,1610612758,28
39,116,158,261,0.081,0.11,13,44,18,708.0,1437,1530,2757,Beno Udrih,241,30,MEM,1610612763,26
40,28,49,66,0.015,0.026,5,81,26,1787.0,1891,988,202687,Bismack Biyombo,73,16,TOR,1610612761,55
41,170,198,415,0.081,0.094,8,35,13,1170.0,2097,2003,201933,Blake Griffin,323,20,LAC,1610612746,22
42,21,28,50,0.041,0.055,3,54,7,508.0,513,403,1626246,Boban Marjanovic,37,4,SAS,1610612759,47
43,52,75,133,0.036,0.052,6,62,33,1102.0,1456,1075,1626171,Bobby Portis,104,17,CHI,1610612741,29
44,99,136,238,0.064,0.088,13,79,58,2115.0,1544,1869,202711,Bojan Bogdanovic,198,24,BKN,1610612751,21
45,176,230,418,0.077,0.1,13,76,12,1386.0,2292,1882,2564,Boris Diaw,329,41,SAS,1610612759,64
46,162,219,380,0.093,0.125,16,55,27,1708.0,1751,2316,203078,Bradley Beal,330,42,WAS,1610612764,28
47,6,10,15,0.029,0.049,1,12,6,212.0,206,163,201148,Brandan Wright,17,3,MEM,1610612763,6
48,0,0,0,0.0,0.0,0,6,1,29.0,17,13,1626183,Branden Dawson,0,0,LAC,1610612746,5
49,74,93,181,0.059,0.074,8,66,50,1342.0,1253,1066,101138,Brandon Bass,154,11,LAL,1610612747,16
50,170,216,402,0.1,0.127,17,48,28,868.0,1697,1935,201943,Brandon Jennings,352,28,ORL,1610612753,20
51,263,353,645,0.09,0.12,22,52,36,1870.0,2930,3729,202688,Brandon Knight,539,68,PHX,1610612756,16
52,57,94,140,0.055,0.091,4,72,9,1055.0,1029,903,201575,Brandon Rush,111,33,GSW,1610612744,63
53,54,78,125,0.073,0.105,5,51,25,470.0,740,888,203148,Brian Roberts,129,19,POR,1610612757,26
54,21,29,49,0.063,0.087,3,7,4,169.0,332,336,1627362,Briante Weber,45,5,MIA,1610612748,3
55,146,211,351,0.065,0.094,21,73,52,2457.0,2243,2514,201572,Brook Lopez,303,44,BKN,1610612751,21
56,1,1,3,0.024,0.024,0,6,0,43.0,41,37,203998,Bruno Caboclo,4,0,TOR,1610612761,6
57,3,7,8,0.055,0.127,1,8,7,39.0,55,66,203955,Bryce Cotton,6,3,MEM,1610612763,1
58,15,23,36,0.078,0.119,3,14,6,279.0,193,186,1626214,Bryce Dejean-Jones,21,5,NOP,1610612740,8
59,88,123,204,0.089,0.125,10,33,19,656.0,984,996,201228,C.J. Watson,176,25,ORL,1610612753,14
60,341,497,834,0.092,0.135,53,80,36,2780.0,3691,4780,203468,CJ McCollum,699,103,POR,1610612757,44
61,63,92,154,0.051,0.074,11,64,30,1464.0,1246,1499,101139,CJ Miles,131,18,IND,1610612754,34
62,10,12,22,0.071,0.086,0,23,8,167.0,140,181,203912,CJ Wilcox,19,2,LAC,1610612746,15
63,6,8,14,0.041,0.054,1,18,14,103.0,148,122,203946,Cameron Bairstow,11,1,DET,1610612765,4
64,108,132,254,0.093,0.114,8,57,13,698.0,1159,1298,1626166,Cameron Payne,210,16,OKC,1610612760,44
65,32,40,82,0.045,0.056,2,36,31,569.0,709,651,201171,Carl Landry,65,6,PHI,1610612755,5
66,299,387,722,0.097,0.126,29,72,40,2530.0,3067,3565,2546,Carmelo Anthony,560,59,NYK,1610612752,32
67,10,13,24,0.054,0.07,0,16,14,168.0,185,172,2406,Caron Butler,19,3,SAC,1610612758,2
68,169,215,426,0.077,0.098,16,61,32,1799.0,2196,2297,202718,Chandler Parsons,322,30,DAL,1610612742,29
69,69,93,162,0.042,0.057,6,69,34,1177.0,1642,1226,101112,Channing Frye,115,18,CLE,1610612739,35
70,24,29,54,0.031,0.038,3,62,33,665.0,770,764,101111,Charlie Villanueva,42,2,DAL,1610612742,29
71,64,95,150,0.078,0.116,13,66,37,930.0,818,740,201978,Chase Budinger,121,18,PHX,1610612756,29
72,12,15,30,0.028,0.035,2,27,16,403.0,434,265,2365,Chris Andersen,26,1,MEM,1610612763,11
73,128,160,298,0.055,0.069,5,53,24,1778.0,2325,2431,2547,Chris Bosh,261,26,MIA,1610612748,29
74,11,13,26,0.086,0.102,0,24,14,156.0,128,126,203142,Chris Copeland,16,2,MIL,1610612749,10
75,45,61,106,0.061,0.082,5,70,32,857.0,742,727,203187,Chris Johnson,89,11,UTA,1610612762,38
76,11,13,26,0.085,0.101,1,16,5,112.0,129,115,2549,Chris Kaman,19,1,POR,1610612757,11
77,9,14,20,0.023,0.035,0,24,17,362.0,399,246,1626191,Chris McCullough,18,5,BKN,1610612751,7
78,738,941,1751,0.161,0.206,86,74,24,2420.0,4579,5471,101108,Chris Paul,1358,117,LAC,1610612746,50
79,3,5,8,0.017,0.028,1,17,17,145.0,180,137,1626174,Christian Wood,8,1,PHI,1610612755,0
80,2,2,4,0.061,0.061,0,2,1,24.0,33,13,101236,Chuck Hayes,3,0,LAC,1610612746,1
81,6,8,12,0.04,0.053,0,17,11,154.0,150,145,203921,Cleanthony Early,14,3,NYK,1610612752,6
82,0,0,0,0.0,0.0,0,8,5,36.0,41,26,1626146,Cliff Alexander,2,0,POR,1610612757,3
83,47,72,110,0.029,0.044,3,77,38,1471.0,1621,914,203991,Clint Capela,106,22,HOU,1610612745,39
84,71,115,177,0.05,0.081,10,73,31,1774.0,1424,1204,203469,Cody Zeller,167,34,CHA,1610612766,42
85,50,59,125,0.039,0.046,2,60,19,800.0,1273,832,202332,Cole Aldrich,103,7,LAC,1610612746,41
86,109,160,269,0.091,0.134,20,82,41,1669.0,1193,1384,201147,Corey Brewer,190,31,HOU,1610612745,41
87,0,0,0,0.0,0.0,0,8,6,50.0,51,38,203928,Cory Jefferson,1,0,PHX,1610612756,2
88,246,321,598,0.067,0.088,16,79,26,2011.0,3655,3943,202709,Cory Joseph,532,59,TOR,1610612761,53
89,0,0,0,0.0,0.0,0,3,3,6.0,7,8,1626262,Coty Clarke,0,0,BOS,1610612738,0
90,136,190,327,0.067,0.094,14,79,30,2334.0,2031,2289,201584,Courtney Lee,281,40,CHA,1610612766,49
91,26,35,65,0.049,0.067,1,31,17,321.0,526,359,1626245,Cristiano Felicio,51,8,CHI,1610612741,14
92,266,348,622,0.07,0.091,31,80,63,2259.0,3815,4308,1626156,D'Angelo Russell,558,51,LAL,1610612747,17
93,198,274,461,0.107,0.148,23,62,27,1178.0,1853,2202,201571,D.J. Augustin,383,53,DEN,1610612743,35
94,2,2,5,0.044,0.044,0,1,1,42.0,45,44,2563,Dahntay Jones,5,0,CLE,1610612739,0
95,512,660,1238,0.114,0.147,49,75,35,2676.0,4504,5891,203081,Damian Lillard,977,99,POR,1610612757,40
96,10,14,24,0.061,0.085,2,20,15,156.0,165,119,203996,Damien Inglis,21,2,MIL,1610612749,5
97,11,19,27,0.032,0.055,4,33,24,277.0,343,247,204014,Damjan Rudez,35,4,MIN,1610612750,9
98,135,164,305,0.077,0.093,7,53,31,1839.0,1760,1945,201568,Danilo Gallinari,275,23,DEN,1610612743,22
99,141,212,320,0.054,0.081,8,79,14,2062.0,2633,2373,201980,Danny Green,275,63,SAS,1610612759,65
100,77,109,185,0.047,0.066,7,80,52,1971.0,1649,1160,201967,Dante Cunningham,124,25,NOP,1610612740,28
101,96,122,225,0.056,0.071,11,70,44,1516.0,1727,1449,201589,Darrell Arthur,171,15,DEN,1610612743,26
102,313,423,735,0.097,0.131,34,73,44,2192.0,3235,3752,201954,Darren Collison,653,76,SAC,1610612758,29
103,27,36,64,0.094,0.126,2,38,21,383.0,286,370,1626199,Darrun Hilliard,58,8,DET,1610612765,17
104,80,100,200,0.059,0.074,7,54,28,888.0,1349,1071,101135,David Lee,173,13,DAL,1610612742,26
105,143,183,329,0.082,0.105,15,78,15,1404.0,1749,1532,2561,David West,258,25,SAS,1610612759,63
106,90,142,214,0.027,0.043,10,77,26,2598.0,3279,1710,201599,DeAndre Jordan,173,42,LAC,1610612746,51
107,11,15,28,0.044,0.06,1,29,17,218.0,249,179,201971,DeJuan Blair,21,3,WAS,1610612764,12
108,311,391,791,0.107,0.134,21,77,25,2764.0,2920,4154,201942,DeMar DeRozan,650,59,TOR,1610612761,52
109,210,275,505,0.08,0.105,19,64,35,2221.0,2619,3052,202326,DeMarcus Cousins,402,46,SAC,1610612758,29
110,27,35,64,0.034,0.044,0,26,10,786.0,793,756,201960,DeMarre Carroll,55,9,TOR,1610612761,16
111,31,40,77,0.082,0.106,2,27,8,229.0,379,435,1626153,Delon Wright,57,7,TOR,1610612761,19
112,349,474,843,0.111,0.151,21,80,33,1621.0,3141,3784,203471,Dennis Schroder,707,104,ATL,1610612737,47
113,378,517,943,0.081,0.111,46,65,34,2106.0,4648,5102,101114,Deron Williams,778,93,DAL,1610612742,31
114,94,134,238,0.03,0.043,7,62,32,1983.0,3087,2784,202324,Derrick Favors,196,33,UTA,1610612762,30
115,311,428,727,0.086,0.118,29,66,34,2097.0,3631,4366,201565,Derrick Rose,604,88,CHI,1610612741,32
116,75,107,178,0.043,0.061,6,80,48,1435.0,1760,1815,202682,Derrick Williams,166,26,NYK,1610612752,32
117,200,267,490,0.099,0.132,24,76,56,2108.0,2016,2828,1626164,Devin Booker,441,43,PHX,1610612756,20
118,118,161,277,0.079,0.108,14,64,29,1280.0,1493,1568,2734,Devin Harris,227,29,DAL,1610612742,35
119,12,13,30,0.067,0.072,0,28,16,249.0,180,190,203906,Devyn Marble,25,1,ORL,1610612753,12
120,13,17,31,0.02,0.026,0,58,37,705.0,660,419,203473,Dewayne Dedmon,40,4,ORL,1610612753,21
121,154,199,381,0.114,0.147,13,78,25,2152.0,1354,1845,203079,Dion Waiters,315,32,OKC,1610612760,53
122,132,190,328,0.047,0.067,12,75,37,2364.0,2815,2895,1717,Dirk Nowitzki,273,46,DAL,1610612742,38
123,268,337,611,0.1,0.125,21,61,48,1318.0,2687,2757,202388,Donald Sloan,525,48,BKN,1610612751,13
124,41,54,98,0.055,0.072,3,37,18,547.0,747,653,202700,Donatas Motiejunas,76,10,HOU,1610612745,19
125,59,83,141,0.049,0.069,3,81,40,1861.0,1211,1371,203926,Doug McDermott,108,21,CHI,1610612741,41
126,598,781,1446,0.115,0.15,61,81,8,2808.0,5190,4239,203110,Draymond Green,1081,123,GSW,1610612744,73
127,13,21,33,0.031,0.05,2,30,12,305.0,418,298,2400,Drew Gooden,29,6,WAS,1610612764,18
128,1,2,2,0.045,0.091,1,1,1,24.0,22,17,1626251,Duje Dukan,3,0,SAC,1610612758,0
129,98,146,239,0.035,0.052,10,71,37,2280.0,2799,1842,2730,Dwight Howard,203,38,HOU,1610612745,34
130,44,55,112,0.031,0.038,4,69,34,992.0,1429,956,203939,Dwight Powell,103,7,DAL,1610612742,35
131,344,426,806,0.136,0.168,37,74,31,2258.0,2531,3553,2548,Dwyane Wade,623,45,MIA,1610612748,43
132,99,160,226,0.068,0.11,7,59,30,1263.0,1460,1683,202734,E'Twaun Moore,207,54,CHI,1610612741,29
133,88,120,215,0.041,0.056,7,81,38,1684.0,2148,1135,202334,Ed Davis,190,25,POR,1610612757,43
134,3,5,7,0.032,0.053,0,11,4,73.0,94,61,204002,Edy Tavares,5,2,ATL,1610612737,7
135,463,593,1068,0.111,0.142,41,72,40,2125.0,4185,4687,203901,Elfrid Payton,894,89,ORL,1610612753,32
136,19,21,49,0.116,0.128,2,20,11,173.0,164,163,202407,Elijah Millsap,27,0,UTA,1610612762,9
137,4,7,7,0.047,0.082,1,5,1,45.0,85,86,202343,Elliot Williams,5,2,CHA,1610612766,4
138,18,21,47,0.053,0.062,0,17,15,225.0,341,267,1882,Elton Brand,34,3,PHI,1610612755,2
139,372,499,857,0.103,0.138,43,68,39,2068.0,3628,4418,1626144,Emmanuel Mudiay,714,84,DEN,1610612743,29
140,33,44,83,0.013,0.017,1,82,27,1721.0,2617,1609,202683,Enes Kanter,84,10,OKC,1610612760,55
141,190,249,457,0.1,0.132,15,31,19,1059.0,1893,2255,202339,Eric Bledsoe,397,44,PHX,1610612756,12
142,121,150,281,0.097,0.12,13,45,31,1481.0,1249,1648,201569,Eric Gordon,225,16,NOP,1610612740,14
143,1,1,3,0.021,0.021,0,7,6,43.0,47,27,203961,Eric Moreland,3,0,SAC,1610612758,1
144,3,5,9,0.038,0.063,1,9,3,42.0,80,82,203475,Erick Green,7,1,DEN,1610612743,6
145,67,96,163,0.029,0.042,7,74,39,1880.0,2308,1970,101141,Ersan Ilyasova,151,22,ORL,1610612753,35
146,211,274,470,0.085,0.11,14,78,45,2532.0,2486,2900,203095,Evan Fournier,448,49,ORL,1610612753,33
147,355,455,828,0.108,0.138,37,80,34,2244.0,3293,3352,202323,Evan Turner,690,63,BOS,1610612738,46
148,32,46,84,0.037,0.054,1,46,4,770.0,854,615,203105,Festus Ezeli,59,13,GSW,1610612744,42
149,98,133,257,0.034,0.047,15,81,34,1708.0,2859,2088,1626163,Frank Kaminsky,202,21,CHA,1610612766,47
150,140,188,325,0.078,0.105,11,80,40,1951.0,1798,1925,202066,Garrett Temple,288,37,WAS,1610612764,40
151,147,196,344,0.097,0.13,20,76,45,2439.0,1513,1972,203914,Gary Harris,286,29,DEN,1610612743,31
152,47,63,115,0.061,0.082,6,40,22,807.0,768,930,202390,Gary Neal,108,10,WAS,1610612764,18
153,259,353,610,0.061,0.083,25,74,33,2524.0,4267,4514,201588,George Hill,600,68,IND,1610612754,41
154,56,80,133,0.056,0.079,11,69,29,1557.0,1008,1193,101123,Gerald Green,122,13,MIA,1610612748,40
155,75,106,184,0.069,0.097,9,72,33,1431.0,1092,1305,201945,Gerald Henderson,145,22,POR,1610612757,39
156,345,437,771,0.087,0.111,26,80,48,2823.0,3950,3755,203507,Giannis Antetokounmpo,639,64,MIL,1610612749,32
157,26,38,59,0.056,0.082,3,45,21,508.0,462,460,203922,Glenn Robinson III,59,9,IND,1610612754,24
158,419,544,976,0.093,0.12,46,72,28,2363.0,4526,5060,201609,Goran Dragic,804,79,MIA,1610612748,44
159,296,390,725,0.082,0.109,42,80,42,2893.0,3588,4436,202330,Gordon Hayward,657,52,UTA,1610612762,38
160,143,185,337,0.06,0.078,17,82,53,2220.0,2370,1839,203476,Gorgui Dieng,252,25,MIN,1610612750,29
161,178,246,420,0.075,0.104,24,79,47,2314.0,2372,2259,202328,Greg Monroe,319,44,MIL,1610612749,32
162,6,10,13,0.032,0.053,0,18,10,192.0,187,126,202962,Greg Smith,12,4,MIN,1610612750,8
163,91,122,212,0.103,0.138,11,23,14,460.0,886,928,202349,Greivis Vasquez,179,20,MIL,1610612749,9
164,117,181,298,0.059,0.091,5,66,7,2042.0,1993,1871,203084,Harrison Barnes,218,59,GSW,1610612744,59
165,29,52,64,0.015,0.027,3,73,31,2125.0,1942,1211,202355,Hassan Whiteside,81,19,MIA,1610612748,42
166,9,14,21,0.039,0.06,2,14,12,263.0,232,166,203156,Henry Sims,14,3,BKN,1610612751,2
167,99,138,243,0.059,0.082,19,77,67,2154.0,1691,1819,203138,Hollis Thompson,202,20,PHI,1610612755,10
168,64,89,157,0.075,0.104,4,66,7,578.0,852,985,203546,Ian Clark,111,21,GSW,1610612744,59
169,104,146,260,0.046,0.065,12,71,30,1816.0,2260,1785,101133,Ian Mahinmi,230,30,IND,1610612754,41
170,92,121,235,0.083,0.109,7,54,15,1316.0,1115,1045,202697,Iman Shumpert,176,22,CLE,1610612739,39
171,137,191,327,0.052,0.072,16,77,67,1966.0,2645,2994,203477,Isaiah Canaan,308,38,PHI,1610612755,10
172,500,655,1196,0.104,0.136,44,81,34,2610.0,4804,6164,202738,Isaiah Thomas,1044,111,BOS,1610612738,47
173,502,616,1196,0.102,0.125,40,77,61,2239.0,4944,5557,202397,Ish Smith,990,74,PHI,1610612755,16
174,302,402,713,0.097,0.129,38,74,36,1667.0,3116,3593,200826,J.J. Barea,604,62,DAL,1610612742,38
175,23,37,56,0.041,0.066,2,35,18,437.0,557,450,201581,JJ Hickson,49,12,WAS,1610612764,17
176,0,0,0,0.0,0.0,0,2,0,6.0,3,2,1626266,JJ O'Brien,0,0,UTA,1610612762,2
177,106,158,257,0.071,0.106,19,75,25,2097.0,1489,2198,200755,JJ Redick,207,33,LAC,1610612746,50
178,130,184,319,0.071,0.101,9,77,24,2362.0,1822,2152,2747,JR Smith,233,44,CLE,1610612739,53
179,46,66,117,0.055,0.079,2,73,55,1160.0,838,945,203960,JaKarr Sampson,94,18,DEN,1610612743,18
180,67,90,161,0.038,0.051,12,78,39,1446.0,1752,1392,203210,JaMychal Green,145,11,MEM,1610612763,39
181,3,6,6,0.008,0.016,0,34,19,370.0,365,246,201580,JaVale McGee,12,3,DAL,1610612742,15
182,130,188,300,0.047,0.068,18,76,44,2408.0,2775,2312,203953,Jabari Parker,226,40,MIL,1610612749,32
183,129,185,301,0.052,0.075,18,72,30,2278.0,2461,2267,203109,Jae Crowder,280,38,BOS,1610612738,42
184,65,89,156,0.039,0.053,7,53,47,1591.0,1680,1859,1626143,Jahlil Okafor,141,17,PHI,1610612755,6
185,183,249,429,0.094,0.128,18,79,28,2126.0,1945,2671,2037,Jamal Crawford,360,48,LAC,1610612746,51
186,190,263,451,0.099,0.137,20,39,27,1036.0,1926,2132,2749,Jameer Nelson,414,52,DEN,1610612743,12
187,41,60,100,0.077,0.113,3,50,31,717.0,531,571,202341,James Anderson,93,16,SAC,1610612758,19
188,21,32,42,0.094,0.143,2,22,11,329.0,224,272,203516,James Ennis III,26,9,NOP,1610612740,11
189,612,784,1478,0.143,0.183,49,82,41,3125.0,4285,5670,201935,James Harden,1175,123,HOU,1610612745,41
190,66,86,152,0.091,0.118,9,56,22,908.0,729,748,201949,James Johnson,116,11,TOR,1610612761,34
191,14,20,36,0.025,0.035,2,48,15,463.0,569,496,2592,James Jones,38,4,CLE,1610612739,33
192,17,20,39,0.042,0.05,0,41,4,262.0,402,305,203949,James Michael McAdoo,30,4,GSW,1610612744,37
193,9,10,23,0.065,0.072,1,28,17,196.0,138,107,203923,James Young,18,0,BOS,1610612738,11
194,20,27,46,0.051,0.068,0,44,13,410.0,395,451,203099,Jared Cunningham,42,7,CLE,1610612739,31
195,171,234,402,0.056,0.076,23,81,41,2098.0,3072,2131,201162,Jared Dudley,317,41,WAS,1610612764,40
196,185,249,445,0.069,0.093,15,80,34,1900.0,2665,2263,203096,Jared Sullinger,399,49,BOS,1610612738,46
197,5,8,12,0.04,0.065,2,26,13,147.0,124,150,204067,Jarell Eddie,9,1,WAS,1610612764,13
198,15,20,36,0.036,0.048,1,27,17,380.0,417,340,1626185,Jarell Martin,31,4,MEM,1610612763,10
199,1,2,3,0.053,0.105,0,7,6,19.0,19,17,203950,Jarnell Stokes,3,1,MEM,1610612763,1
200,236,298,515,0.117,0.148,13,32,22,1027.0,2011,2280,101127,Jarrett Jack,432,49,BKN,1610612751,10
201,58,78,137,0.038,0.051,9,75,42,1144.0,1536,1308,201160,Jason Smith,117,11,ORL,1610612753,33
202,103,142,256,0.068,0.094,17,72,35,1258.0,1509,1576,1891,Jason Terry,200,22,HOU,1610612745,37
203,29,38,67,0.04,0.052,1,47,9,471.0,734,496,201574,Jason Thompson,53,8,TOR,1610612761,38
204,5,5,11,0.033,0.033,0,17,6,107.0,152,91,201965,Jeff Ayres,12,0,LAC,1610612746,11
205,138,186,337,0.06,0.081,11,80,32,2253.0,2290,2412,201145,Jeff Green,269,37,LAC,1610612746,48
206,470,631,1103,0.116,0.155,28,79,32,2255.0,4066,4987,201952,Jeff Teague,982,133,ATL,1610612737,47
207,20,25,52,0.022,0.027,1,51,26,658.0,922,704,203481,Jeff Withey,51,4,UTA,1610612762,25
208,135,175,333,0.052,0.067,8,77,68,2066.0,2608,2346,203924,Jerami Grant,273,32,PHI,1610612755,9
209,2,8,5,0.011,0.044,2,30,14,251.0,182,139,202379,Jeremy Evans,12,4,DAL,1610612742,16
210,77,114,194,0.065,0.096,12,66,26,1227.0,1185,1255,203087,Jeremy Lamb,178,24,CHA,1610612766,40
211,235,320,579,0.094,0.129,27,78,31,2048.0,2487,3052,202391,Jeremy Lin,496,59,CHA,1610612766,47
212,177,247,426,0.076,0.106,13,76,47,1265.0,2331,2598,1626170,Jerian Grant,408,57,NYK,1610612752,29
213,163,213,377,0.082,0.107,12,52,31,1505.0,1989,2217,201573,Jerryd Bayless,345,38,MIL,1610612749,21
214,1,1,0,0.067,0.067,0,6,5,18.0,15,19,202690,Jimmer Fredette,2,1,SAS,1610612759,1
215,321,408,752,0.107,0.136,18,67,30,2474.0,3009,3630,202710,Jimmy Butler,650,69,CHI,1610612741,37
216,110,134,255,0.084,0.103,4,29,14,635.0,1302,840,201149,Joakim Noah,203,21,CHI,1610612741,15
217,3,4,7,0.143,0.19,0,3,0,43.0,21,40,201975,Jodie Meeks,3,1,DET,1610612765,3
218,2,4,5,0.118,0.235,0,5,0,15.0,17,16,203925,Joe Harris,2,2,CLE,1610612739,5
219,96,132,232,0.058,0.08,21,81,41,1241.0,1653,1555,204060,Joe Ingles,205,15,UTA,1610612762,40
220,318,401,724,0.11,0.139,25,81,50,2703.0,2895,3096,2207,Joe Johnson,619,58,MIA,1610612748,31
221,65,77,143,0.103,0.121,5,41,22,384.0,634,787,1626202,Joe Young,118,7,IND,1610612754,19
222,1,1,2,0.02,0.02,0,19,7,96.0,49,31,201202,Joel Anthony,2,0,DET,1610612765,12
223,56,73,134,0.042,0.054,3,59,35,1041.0,1346,1018,203530,Joffrey Lauvergne,114,14,DEN,1610612743,24
224,54,78,126,0.062,0.089,7,57,35,960.0,878,855,203089,John Henson,114,17,MIL,1610612749,22
225,35,45,82,0.083,0.107,2,43,25,480.0,422,512,203098,John Jenkins,81,8,PHX,1610612756,18
226,789,1016,1901,0.145,0.186,75,77,40,2784.0,5460,6463,202322,John Wall,1518,151,WAS,1610612764,37
227,32,42,71,0.031,0.041,5,66,39,857.0,1026,677,203948,Johnny O'Bryant III,69,6,MIL,1610612749,27
228,72,98,172,0.04,0.055,3,67,45,1255.0,1793,1343,202720,Jon Leuer,148,23,PHX,1610612756,22
229,61,98,143,0.038,0.061,8,77,31,1160.0,1609,1154,201973,Jonas Jerebko,138,29,BOS,1610612738,46
230,40,64,104,0.021,0.033,5,59,20,1527.0,1926,1274,202685,Jonas Valanciunas,73,19,TOR,1610612761,39
231,58,80,147,0.066,0.092,6,55,8,813.0,873,994,203613,Jonathon Simmons,118,16,SAS,1610612759,47
232,3,4,6,0.231,0.308,0,2,2,15.0,13,17,203919,Jordan Adams,3,1,MEM,1610612763,0
233,192,260,468,0.062,0.084,26,79,62,2552.0,3077,3690,203903,Jordan Clarkson,386,42,LAL,1610612747,17
234,37,54,87,0.066,0.096,5,12,10,291.0,562,619,200770,Jordan Farmar,102,12,MEM,1610612763,2
